,金额,商品,支付时间,地点,大类,二级类
55804,5.5,103g康师傅红烧牛肉面,2017/6/4 17:41,B,非饮料,方便速食
55808,5.5,103g康师傅红烧牛肉面,2017/6/24 16:41,B,非饮料,方便速食
55818,5.5,103g康师傅红烧牛肉面,2017/10/7 08:24,B,非饮料,方便速食
55821,5.5,103g康师傅红烧牛肉面,2017/10/13 16:16,B,非饮料,方便速食
55824,5.5,103g康师傅红烧牛肉面,2017/10/15 23:37,B,非饮料,方便速食
55834,5.5,103g康师傅红烧牛肉面,2017/11/20 18:47,B,非饮料,方便速食
55841,5.5,103g康师傅红烧牛肉面,2017/12/7 19:42,B,非饮料,方便速食
55851,5.5,103g康师傅红烧牛肉面,2017/12/25 15:07,B,非饮料,方便速食
55862,5.8,205ml安慕希蓝莓味,2017/5/30 20:36,B,饮料,乳制品
55871,5.8,205ml安慕希蓝莓味,2017/10/2 12:37,B,饮料,乳制品
55876,5.8,205ml安慕希蓝莓味,2017/11/18 16:30,B,饮料,乳制品
55877,5.8,205ml安慕希蓝莓味,2017/12/2 08:21,B,饮料,乳制品
55879,5.8,205ml安慕希蓝莓味,2017/12/21 12:17,B,饮料,乳制品
55881,1.5,12g劲仔小鱼卤香味,2017/3/28 20:47,B,非饮料,肉干/豆制品/蛋
55886,3.0,12g劲仔小鱼卤香味,2017/4/18 19:52,B,非饮料,肉干/豆制品/蛋
55889,3.0,12g劲仔小鱼卤香味,2017/5/1 19:22,B,非饮料,肉干/豆制品/蛋
55901,1.5,12g劲仔小鱼卤香味,2017/6/18 10:37,B,非饮料,肉干/豆制品/蛋
55906,3.0,12g劲仔小鱼卤香味,2017/6/25 21:08,B,非饮料,肉干/豆制品/蛋
55914,1.5,12g劲仔小鱼卤香味,2017/8/4 09:13,B,非饮料,肉干/豆制品/蛋
55917,1.5,12g劲仔小鱼卤香味,2017/9/3 18:32,B,非饮料,肉干/豆制品/蛋
55920,3.0,12g劲仔小鱼卤香味,2017/9/22 12:04,B,非饮料,肉干/豆制品/蛋
55925,1.5,12g劲仔小鱼卤香味,2017/10/14 07:49,B,非饮料,肉干/豆制品/蛋
55927,1.5,12g劲仔小鱼卤香味,2017/10/17 23:03,B,非饮料,肉干/豆制品/蛋
55935,1.5,12g劲仔小鱼卤香味,2017/11/14 08:46,B,非饮料,肉干/豆制品/蛋
55938,3.0,12g劲仔小鱼卤香味,2017/12/1 09:01,B,非饮料,肉干/豆制品/蛋
55940,3.0,12g劲仔小鱼卤香味,2017/12/2 20:58,B,非饮料,肉干/豆制品/蛋
55942,1.5,12g劲仔小鱼卤香味,2017/12/8 21:54,B,非饮料,肉干/豆制品/蛋
55950,4.5,12g劲仔小鱼卤香味,2017/12/15 09:08,B,非饮料,肉干/豆制品/蛋
55951,1.5,12g劲仔小鱼卤香味,2017/12/30 16:45,B,非饮料,肉干/豆制品/蛋
55952,4.5,40g呀土豆番茄酱味,2017/1/9 16:42,B,非饮料,膨化食品
55956,4.5,40g呀土豆番茄酱味,2017/4/18 16:56,B,非饮料,膨化食品
55959,4.5,40g呀土豆番茄酱味,2017/5/1 01:00,B,非饮料,膨化食品
55963,4.5,40g呀土豆番茄酱味,2017/5/19 10:34,B,非饮料,膨化食品
55964,4.5,40g呀土豆番茄酱味,2017/5/19 22:37,B,非饮料,膨化食品
55967,4.5,40g呀土豆番茄酱味,2017/5/26 23:20,B,非饮料,膨化食品
55973,4.5,40g呀土豆番茄酱味,2017/6/4 10:41,B,非饮料,膨化食品
55979,4.5,40g呀土豆番茄酱味,2017/6/11 17:36,B,非饮料,膨化食品
55980,4.5,40g呀土豆番茄酱味,2017/6/13 02:06,B,非饮料,膨化食品
55983,4.5,40g呀土豆番茄酱味,2017/6/24 16:54,B,非饮料,膨化食品
55988,4.5,40g呀土豆番茄酱味,2017/6/28 12:18,B,非饮料,膨化食品
55994,4.5,40g呀土豆番茄酱味,2017/7/8 09:08,B,非饮料,膨化食品
56009,4.5,40g呀土豆番茄酱味,2017/9/25 12:16,B,非饮料,膨化食品
56013,4.5,40g呀土豆番茄酱味,2017/10/18 18:45,B,非饮料,膨化食品
56014,4.5,40g呀土豆番茄酱味,2017/10/23 10:57,B,非饮料,膨化食品
56016,4.5,40g呀土豆番茄酱味,2017/10/26 19:52,B,非饮料,膨化食品
56020,4.5,40g呀土豆番茄酱味,2017/11/5 16:08,B,非饮料,膨化食品
56027,4.5,40g呀土豆番茄酱味,2017/11/15 19:51,B,非饮料,膨化食品
56029,4.5,40g呀土豆番茄酱味,2017/11/20 11:54,B,非饮料,膨化食品
56048,7.0,145g果王迷你山楂包装,2017/4/23 07:52,B,非饮料,蜜饯/果干
56058,7.0,145g果王迷你山楂包装,2017/6/6 10:55,B,非饮料,蜜饯/果干
56065,6.0,145g果王迷你山楂包装,2017/6/29 15:02,B,非饮料,蜜饯/果干
56069,7.0,145g果王迷你山楂包装,2017/9/1 08:59,B,非饮料,蜜饯/果干
56070,7.0,145g果王迷你山楂包装,2017/9/17 15:42,B,非饮料,蜜饯/果干
56071,5.5,145g果王迷你山楂包装,2017/9/21 17:50,B,非饮料,蜜饯/果干
56075,7.0,145g果王迷你山楂包装,2017/10/20 21:43,B,非饮料,蜜饯/果干
56077,7.0,145g果王迷你山楂包装,2017/10/21 17:59,B,非饮料,蜜饯/果干
56078,7.0,145g果王迷你山楂包装,2017/10/23 12:15,B,非饮料,蜜饯/果干
56081,7.0,145g果王迷你山楂包装,2017/10/30 16:47,B,非饮料,蜜饯/果干
56082,7.0,145g果王迷你山楂包装,2017/10/30 21:31,B,非饮料,蜜饯/果干
56083,6.0,145g果王迷你山楂包装,2017/11/5 16:05,B,非饮料,蜜饯/果干
56085,5.5,145g果王迷你山楂包装,2017/11/8 18:22,B,非饮料,蜜饯/果干
56090,7.0,145g果王迷你山楂包装,2017/12/4 11:39,B,非饮料,蜜饯/果干
56097,4.5,燕塘原味酸奶,2017/4/23 17:51,B,饮料,乳制品
56118,4.5,燕塘原味酸奶,2017/6/28 21:52,B,饮料,乳制品
56165,4.5,燕塘原味酸奶,2017/12/20 10:14,B,饮料,乳制品
56168,2.5,30g元朗小蛋卷,2017/1/11 00:53,B,非饮料,饼干糕点
56174,2.5,30g元朗小蛋卷,2017/4/30 12:26,B,非饮料,饼干糕点
56179,2.5,30g元朗小蛋卷,2017/5/15 23:22,B,非饮料,饼干糕点
56184,2.5,30g元朗小蛋卷,2017/6/1 18:14,B,非饮料,饼干糕点
56188,2.5,30g元朗小蛋卷,2017/6/13 10:42,B,非饮料,饼干糕点
56190,2.5,30g元朗小蛋卷,2017/6/15 19:44,B,非饮料,饼干糕点
56191,2.5,30g元朗小蛋卷,2017/6/16 07:53,B,非饮料,饼干糕点
56193,2.5,30g元朗小蛋卷,2017/6/25 15:24,B,非饮料,饼干糕点
56221,2.5,30g元朗小蛋卷,2017/9/6 18:42,B,非饮料,饼干糕点
56224,2.5,30g元朗小蛋卷,2017/9/22 09:49,B,非饮料,饼干糕点
56227,2.5,30g元朗小蛋卷,2017/9/27 08:34,B,非饮料,饼干糕点
56252,2.5,30g元朗小蛋卷,2017/10/10 15:30,B,非饮料,饼干糕点
56253,2.5,30g元朗小蛋卷,2017/10/16 00:56,B,非饮料,饼干糕点
56257,2.5,30g元朗小蛋卷,2017/10/21 17:30,B,非饮料,饼干糕点
56261,2.5,30g元朗小蛋卷,2017/10/26 15:34,B,非饮料,饼干糕点
56263,2.5,30g元朗小蛋卷,2017/10/29 15:29,B,非饮料,饼干糕点
56265,2.5,30g元朗小蛋卷,2017/10/31 07:59,B,非饮料,饼干糕点
56266,2.5,30g元朗小蛋卷,2017/11/2 22:49,B,非饮料,饼干糕点
56274,2.5,30g元朗小蛋卷,2017/11/20 12:38,B,非饮料,饼干糕点
56313,1.5,劲仔小鱼（麻辣味）,2017/9/9 13:43,B,非饮料,肉干/豆制品/蛋
56314,1.5,劲仔小鱼（麻辣味）,2017/9/30 14:51,B,非饮料,肉干/豆制品/蛋
56339,12.5,100g*5瓶益力多,2017/4/1 12:07,B,饮料,乳制品
56342,12.5,100g*5瓶益力多,2017/4/12 19:36,B,饮料,乳制品
56351,12.5,100g*5瓶益力多,2017/5/14 14:32,B,饮料,乳制品
56352,12.5,100g*5瓶益力多,2017/5/19 19:19,B,饮料,乳制品
56353,12.5,100g*5瓶益力多,2017/5/21 17:56,B,饮料,乳制品
56363,12.5,100g*5瓶益力多,2017/6/2 10:10,B,饮料,乳制品
56364,12.5,100g*5瓶益力多,2017/6/3 10:53,B,饮料,乳制品
56370,12.5,100g*5瓶益力多,2017/6/12 22:31,B,饮料,乳制品
56372,12.5,100g*5瓶益力多,2017/6/13 22:36,B,饮料,乳制品
56374,12.5,100g*5瓶益力多,2017/6/18 19:26,B,饮料,乳制品
56383,12.5,100g*5瓶益力多,2017/6/29 08:49,B,饮料,乳制品
56384,12.5,100g*5瓶益力多,2017/7/5 16:05,B,饮料,乳制品
56390,12.5,100g*5瓶益力多,2017/7/24 13:21,B,饮料,乳制品
56391,12.5,100g*5瓶益力多,2017/7/26 12:38,B,饮料,乳制品
56393,12.5,100g*5瓶益力多,2017/7/28 13:41,B,饮料,乳制品
56395,12.5,100g*5瓶益力多,2017/7/30 16:33,B,饮料,乳制品
56404,12.5,100g*5瓶益力多,2017/9/3 17:53,B,饮料,乳制品
56409,12.5,100g*5瓶益力多,2017/9/7 08:52,B,饮料,乳制品
56419,12.5,100g*5瓶益力多,2017/9/17 14:27,B,饮料,乳制品
56420,12.5,100g*5瓶益力多,2017/9/17 15:02,B,饮料,乳制品
56421,12.5,100g*5瓶益力多,2017/9/18 11:18,B,饮料,乳制品
56429,12.5,100g*5瓶益力多,2017/9/27 18:03,B,饮料,乳制品
56432,12.5,100g*5瓶益力多,2017/9/29 15:36,B,饮料,乳制品
56440,12.5,100g*5瓶益力多,2017/10/13 09:32,B,饮料,乳制品
56442,12.5,100g*5瓶益力多,2017/10/17 09:42,B,饮料,乳制品
56443,12.5,100g*5瓶益力多,2017/10/17 20:45,B,饮料,乳制品
56449,12.5,100g*5瓶益力多,2017/10/27 15:48,B,饮料,乳制品
56454,12.5,100g*5瓶益力多,2017/11/5 09:16,B,饮料,乳制品
56455,12.5,100g*5瓶益力多,2017/11/5 14:35,B,饮料,乳制品
56460,12.5,100g*5瓶益力多,2017/11/8 09:02,B,饮料,乳制品
56464,12.5,100g*5瓶益力多,2017/11/12 08:44,B,饮料,乳制品
56478,12.5,100g*5瓶益力多,2017/11/16 11:21,B,饮料,乳制品
56481,12.5,100g*5瓶益力多,2017/11/18 17:42,B,饮料,乳制品
56491,12.5,100g*5瓶益力多,2017/12/5 04:25,B,饮料,乳制品
56499,12.5,100g*5瓶益力多,2017/12/20 15:46,B,饮料,乳制品
56512,1.8,20g马来西亚风味咪咪蟹味粒0219,2017/4/29 13:36,B,非饮料,膨化食品
56513,0.8,20g马来西亚风味咪咪蟹味粒0219,2017/5/3 15:15,B,非饮料,膨化食品
56519,2.4,20g马来西亚风味咪咪蟹味粒0219,2017/5/18 18:23,B,非饮料,膨化食品
56522,4.0,20g马来西亚风味咪咪蟹味粒0219,2017/5/23 09:39,B,非饮料,膨化食品
56524,2.4,20g马来西亚风味咪咪蟹味粒0219,2017/5/24 23:53,B,非饮料,膨化食品
56533,2.4,20g马来西亚风味咪咪蟹味粒0219,2017/6/4 08:49,B,非饮料,膨化食品
56543,1.8,20g马来西亚风味咪咪蟹味粒0219,2017/6/13 12:37,B,非饮料,膨化食品
56544,0.6,20g马来西亚风味咪咪蟹味粒0219,2017/6/13 13:19,B,非饮料,膨化食品
56546,1.6,20g马来西亚风味咪咪蟹味粒0219,2017/6/14 03:19,B,非饮料,膨化食品
56555,1.2,20g马来西亚风味咪咪蟹味粒0219,2017/6/22 11:21,B,非饮料,膨化食品
56567,4.0,20g马来西亚风味咪咪蟹味粒0219,2017/7/2 20:58,B,非饮料,膨化食品
56569,1.6,20g马来西亚风味咪咪蟹味粒0219,2017/7/7 12:07,B,非饮料,膨化食品
56575,1.6,20g马来西亚风味咪咪蟹味粒0219,2017/7/27 10:45,B,非饮料,膨化食品
56578,1.6,20g马来西亚风味咪咪蟹味粒0219,2017/9/8 19:27,B,非饮料,膨化食品
56584,0.6,20g马来西亚风味咪咪蟹味粒0219,2017/9/30 17:46,B,非饮料,膨化食品
56586,1.6,20g马来西亚风味咪咪蟹味粒0219,2017/10/4 16:29,B,非饮料,膨化食品
56602,4.0,20g马来西亚风味咪咪蟹味粒0219,2017/10/16 08:46,B,非饮料,膨化食品
56605,1.2,20g马来西亚风味咪咪蟹味粒0219,2017/10/19 10:20,B,非饮料,膨化食品
56607,2.4,20g马来西亚风味咪咪蟹味粒0219,2017/10/20 20:35,B,非饮料,膨化食品
56610,0.8,20g马来西亚风味咪咪蟹味粒0219,2017/10/23 12:17,B,非饮料,膨化食品
56613,2.4,20g马来西亚风味咪咪蟹味粒0219,2017/10/25 02:48,B,非饮料,膨化食品
56618,3.2,20g马来西亚风味咪咪蟹味粒0219,2017/10/30 17:33,B,非饮料,膨化食品
56621,1.2,20g马来西亚风味咪咪蟹味粒0219,2017/11/6 12:50,B,非饮料,膨化食品
56624,1.2,20g马来西亚风味咪咪蟹味粒0219,2017/11/7 18:14,B,非饮料,膨化食品
56627,1.8,20g马来西亚风味咪咪蟹味粒0219,2017/11/13 18:45,B,非饮料,膨化食品
56637,0.6,20g马来西亚风味咪咪蟹味粒0219,2017/12/1 19:43,B,非饮料,膨化食品
56642,4.0,20g马来西亚风味咪咪蟹味粒0219,2017/12/3 08:03,B,非饮料,膨化食品
56646,0.6,20g马来西亚风味咪咪蟹味粒0219,2017/12/7 10:56,B,非饮料,膨化食品
56651,2.4,20g马来西亚风味咪咪蟹味粒0219,2017/12/18 16:24,B,非饮料,膨化食品
56653,3.6,20g马来西亚风味咪咪蟹味粒0219,2017/12/22 15:54,B,非饮料,膨化食品
56655,4.5,50g上好佳田园薯片番茄味,2017/1/10 21:56,B,非饮料,膨化食品
56658,4.5,50g上好佳田园薯片番茄味,2017/4/3 14:21,B,非饮料,膨化食品
56668,4.5,50g上好佳田园薯片番茄味,2017/6/8 17:15,B,非饮料,膨化食品
56669,4.5,50g上好佳田园薯片番茄味,2017/6/9 07:43,B,非饮料,膨化食品
56676,4.5,50g上好佳田园薯片番茄味,2017/6/20 19:09,B,非饮料,膨化食品
56686,4.5,50g上好佳田园薯片番茄味,2017/6/27 07:48,B,非饮料,膨化食品
56696,4.5,50g上好佳田园薯片番茄味,2017/9/15 14:39,B,非饮料,膨化食品
56697,4.5,50g上好佳田园薯片番茄味,2017/9/21 10:39,B,非饮料,膨化食品
56703,4.5,50g上好佳田园薯片番茄味,2017/9/29 15:57,B,非饮料,膨化食品
56704,4.5,50g上好佳田园薯片番茄味,2017/10/3 20:07,B,非饮料,膨化食品
56706,4.5,50g上好佳田园薯片番茄味,2017/10/6 16:27,B,非饮料,膨化食品
56710,4.5,50g上好佳田园薯片番茄味,2017/10/17 03:13,B,非饮料,膨化食品
56724,4.5,50g上好佳田园薯片番茄味,2017/11/5 16:40,B,非饮料,膨化食品
56729,4.5,50g上好佳田园薯片番茄味,2017/11/10 21:57,B,非饮料,膨化食品
56733,4.5,50g上好佳田园薯片番茄味,2017/11/15 01:47,B,非饮料,膨化食品
56740,4.5,50g上好佳田园薯片番茄味,2017/12/1 00:37,B,非饮料,膨化食品
56741,4.5,50g上好佳田园薯片番茄味,2017/12/2 22:13,B,非饮料,膨化食品
56743,4.5,50g上好佳田园薯片番茄味,2017/12/6 14:43,B,非饮料,膨化食品
56744,4.5,50g上好佳田园薯片番茄味,2017/12/7 01:37,B,非饮料,膨化食品
56749,4.5,50g上好佳田园薯片番茄味,2017/12/11 12:36,B,非饮料,膨化食品
56753,4.5,50g上好佳田园薯片番茄味,2017/12/18 20:38,B,非饮料,膨化食品
56754,4.5,50g上好佳田园薯片番茄味,2017/12/28 09:00,B,非饮料,膨化食品
56767,4.5,600ml脉动青柠,2017/4/20 14:36,B,饮料,功能饮料
56771,4.5,600ml脉动青柠,2017/4/27 12:17,B,饮料,功能饮料
56776,4.5,600ml脉动青柠,2017/5/5 00:04,B,饮料,功能饮料
56778,4.5,600ml脉动青柠,2017/5/12 16:45,B,饮料,功能饮料
56818,4.5,600ml脉动青柠,2017/6/25 15:24,B,饮料,功能饮料
56821,4.5,600ml脉动青柠,2017/7/1 12:29,B,饮料,功能饮料
56835,4.5,600ml脉动青柠,2017/8/20 12:49,B,饮料,功能饮料
56836,4.5,600ml脉动青柠,2017/8/30 08:15,B,饮料,功能饮料
56838,4.5,600ml脉动青柠,2017/8/30 14:16,B,饮料,功能饮料
56839,4.5,600ml脉动青柠,2017/9/2 09:27,B,饮料,功能饮料
56844,4.5,600ml脉动青柠,2017/9/8 12:39,B,饮料,功能饮料
56856,4.5,600ml脉动青柠,2017/9/17 17:51,B,饮料,功能饮料
56863,4.5,600ml脉动青柠,2017/9/28 14:34,B,饮料,功能饮料
56865,4.5,600ml脉动青柠,2017/9/29 17:27,B,饮料,功能饮料
56871,4.5,600ml脉动青柠,2017/10/6 17:08,B,饮料,功能饮料
56873,4.5,600ml脉动青柠,2017/10/6 19:52,B,饮料,功能饮料
56876,4.5,600ml脉动青柠,2017/10/10 23:02,B,饮料,功能饮料
56878,4.5,600ml脉动青柠,2017/10/13 17:47,B,饮料,功能饮料
56879,4.5,600ml脉动青柠,2017/10/14 21:25,B,饮料,功能饮料
56889,4.5,600ml脉动青柠,2017/11/2 14:17,B,饮料,功能饮料
56892,4.5,600ml脉动青柠,2017/11/5 19:16,B,饮料,功能饮料
56897,4.5,600ml脉动青柠,2017/11/12 09:18,B,饮料,功能饮料
56898,4.5,600ml脉动青柠,2017/11/12 11:24,B,饮料,功能饮料
56905,4.5,600ml脉动青柠,2017/11/19 12:24,B,饮料,功能饮料
56914,4.5,600ml脉动青柠,2017/12/2 19:52,B,饮料,功能饮料
56930,10.0,225g味之不规则饼干芝士味,2017/1/10 16:31,B,非饮料,饼干糕点
56933,10.0,225g味之不规则饼干芝士味,2017/1/30 09:43,B,非饮料,饼干糕点
56951,7.5,225g味之不规则饼干芝士味,2017/5/25 08:04,B,非饮料,饼干糕点
56960,9.0,225g味之不规则饼干芝士味,2017/6/13 17:48,B,非饮料,饼干糕点
56961,7.5,225g味之不规则饼干芝士味,2017/6/14 10:08,B,非饮料,饼干糕点
56964,7.5,225g味之不规则饼干芝士味,2017/7/1 20:57,B,非饮料,饼干糕点
56970,10.0,225g味之不规则饼干芝士味,2017/8/6 10:34,B,非饮料,饼干糕点
56971,7.5,225g味之不规则饼干芝士味,2017/8/16 19:21,B,非饮料,饼干糕点
56975,7.5,225g味之不规则饼干芝士味,2017/8/28 12:32,B,非饮料,饼干糕点
56976,10.0,225g味之不规则饼干芝士味,2017/9/6 16:20,B,非饮料,饼干糕点
57002,10.0,225g味之不规则饼干芝士味,2017/10/13 21:12,B,非饮料,饼干糕点
57005,8.0,225g味之不规则饼干芝士味,2017/10/26 17:58,B,非饮料,饼干糕点
57006,10.0,225g味之不规则饼干芝士味,2017/10/27 23:40,B,非饮料,饼干糕点
57011,7.5,225g味之不规则饼干芝士味,2017/11/3 06:49,B,非饮料,饼干糕点
57016,7.5,225g味之不规则饼干芝士味,2017/11/7 17:11,B,非饮料,饼干糕点
57022,10.0,225g味之不规则饼干芝士味,2017/11/11 16:55,B,非饮料,饼干糕点
57027,10.0,225g味之不规则饼干芝士味,2017/11/14 12:11,B,非饮料,饼干糕点
57048,7.5,225g味之不规则饼干芝士味,2017/12/11 17:09,B,非饮料,饼干糕点
57049,10.0,225g味之不规则饼干芝士味,2017/12/15 21:10,B,非饮料,饼干糕点
57051,4.0,美汁源果粒橙,2017/1/9 22:35,B,饮料,果蔬饮料
57057,4.0,美汁源果粒橙,2017/5/8 07:50,B,饮料,果蔬饮料
57064,4.0,美汁源果粒橙,2017/6/6 02:22,B,饮料,果蔬饮料
57065,4.0,美汁源果粒橙,2017/6/8 09:08,B,饮料,果蔬饮料
57073,4.0,美汁源果粒橙,2017/6/24 16:01,B,饮料,果蔬饮料
57078,4.0,美汁源果粒橙,2017/7/7 13:19,B,饮料,果蔬饮料
57083,4.0,美汁源果粒橙,2017/9/24 11:23,B,饮料,果蔬饮料
57084,4.0,美汁源果粒橙,2017/9/25 10:13,B,饮料,果蔬饮料
57104,4.0,美汁源果粒橙,2017/12/6 16:05,B,饮料,果蔬饮料
57105,4.0,美汁源果粒橙,2017/12/7 17:53,B,饮料,果蔬饮料
57119,1.0,好吃点小饼干,2017/2/3 16:23,B,非饮料,饼干糕点
57120,1.0,好吃点小饼干,2017/2/4 16:38,B,非饮料,饼干糕点
57121,1.0,好吃点小饼干,2017/2/9 12:13,B,非饮料,饼干糕点
57131,1.0,好吃点小饼干,2017/5/28 17:38,B,非饮料,饼干糕点
57132,1.0,好吃点小饼干,2017/5/29 21:34,B,非饮料,饼干糕点
57134,1.0,好吃点小饼干,2017/6/3 11:41,B,非饮料,饼干糕点
57138,1.0,好吃点小饼干,2017/6/11 12:56,B,非饮料,饼干糕点
57139,1.0,好吃点小饼干,2017/6/12 15:52,B,非饮料,饼干糕点
57143,1.0,好吃点小饼干,2017/6/21 21:30,B,非饮料,饼干糕点
57145,1.0,好吃点小饼干,2017/6/22 17:35,B,非饮料,饼干糕点
57159,1.0,好吃点小饼干,2017/8/17 18:02,B,非饮料,饼干糕点
57161,1.0,好吃点小饼干,2017/8/18 16:03,B,非饮料,饼干糕点
57162,1.0,好吃点小饼干,2017/8/18 16:15,B,非饮料,饼干糕点
57166,1.0,好吃点小饼干,2017/8/21 16:10,B,非饮料,饼干糕点
57167,1.0,好吃点小饼干,2017/8/28 13:20,B,非饮料,饼干糕点
57168,1.0,好吃点小饼干,2017/8/30 21:43,B,非饮料,饼干糕点
57169,1.0,好吃点小饼干,2017/9/1 09:05,B,非饮料,饼干糕点
57173,1.0,好吃点小饼干,2017/9/7 11:57,B,非饮料,饼干糕点
57174,1.0,好吃点小饼干,2017/9/8 16:06,B,非饮料,饼干糕点
57175,1.0,好吃点小饼干,2017/9/10 01:11,B,非饮料,饼干糕点
57176,1.0,好吃点小饼干,2017/9/11 03:18,B,非饮料,饼干糕点
57180,1.0,好吃点小饼干,2017/9/20 17:50,B,非饮料,饼干糕点
57181,1.0,好吃点小饼干,2017/9/21 18:16,B,非饮料,饼干糕点
57182,1.0,好吃点小饼干,2017/9/22 15:00,B,非饮料,饼干糕点
57183,1.0,好吃点小饼干,2017/9/23 10:09,B,非饮料,饼干糕点
57188,1.0,好吃点小饼干,2017/10/14 17:58,B,非饮料,饼干糕点
57189,1.0,好吃点小饼干,2017/10/19 21:12,B,非饮料,饼干糕点
57191,1.0,好吃点小饼干,2017/10/25 12:15,B,非饮料,饼干糕点
57193,1.0,好吃点小饼干,2017/11/6 20:19,B,非饮料,饼干糕点
57203,1.0,好吃点小饼干,2017/12/11 15:54,B,非饮料,饼干糕点
57221,1.0,好吃点小饼干,2017/12/19 10:23,B,非饮料,饼干糕点
57229,1.0,好吃点小饼干,2017/12/25 21:57,B,非饮料,饼干糕点
57231,1.0,好吃点小饼干,2017/12/26 10:38,B,非饮料,饼干糕点
57232,1.0,好吃点小饼干,2017/12/27 20:08,B,非饮料,饼干糕点
57233,1.0,好吃点小饼干,2017/12/28 13:23,B,非饮料,饼干糕点
57235,15.0,口味王槟榔（红）,2017/1/10 12:09,B,非饮料,蜜饯/果干
57240,15.0,口味王槟榔（红）,2017/2/7 09:41,B,非饮料,蜜饯/果干
57241,15.0,口味王槟榔（红）,2017/3/28 21:46,B,非饮料,蜜饯/果干
57248,15.0,口味王槟榔（红）,2017/5/19 16:33,B,非饮料,蜜饯/果干
57251,15.0,口味王槟榔（红）,2017/6/5 09:10,B,非饮料,蜜饯/果干
57253,15.0,口味王槟榔（红）,2017/6/7 09:41,B,非饮料,蜜饯/果干
57255,15.0,口味王槟榔（红）,2017/6/7 12:40,B,非饮料,蜜饯/果干
57257,15.0,口味王槟榔（红）,2017/6/16 21:35,B,非饮料,蜜饯/果干
57258,15.0,口味王槟榔（红）,2017/6/18 17:08,B,非饮料,蜜饯/果干
57259,15.0,口味王槟榔（红）,2017/6/23 17:09,B,非饮料,蜜饯/果干
57272,15.0,口味王槟榔（红）,2017/8/3 16:12,B,非饮料,蜜饯/果干
57278,15.0,口味王槟榔（红）,2017/8/20 09:04,B,非饮料,蜜饯/果干
57280,15.0,口味王槟榔（红）,2017/8/21 22:29,B,非饮料,蜜饯/果干
57284,15.0,口味王槟榔（红）,2017/8/27 12:25,B,非饮料,蜜饯/果干
57292,15.0,口味王槟榔（红）,2017/9/16 16:36,B,非饮料,蜜饯/果干
57296,15.0,口味王槟榔（红）,2017/9/28 13:43,B,非饮料,蜜饯/果干
57300,15.0,口味王槟榔（红）,2017/10/19 18:01,B,非饮料,蜜饯/果干
57301,15.0,口味王槟榔（红）,2017/10/19 18:06,B,非饮料,蜜饯/果干
57305,15.0,口味王槟榔（红）,2017/10/25 10:05,B,非饮料,蜜饯/果干
57308,15.0,口味王槟榔（红）,2017/10/28 07:23,B,非饮料,蜜饯/果干
57316,15.0,口味王槟榔（红）,2017/11/7 07:29,B,非饮料,蜜饯/果干
57323,15.0,口味王槟榔（红）,2017/11/13 15:12,B,非饮料,蜜饯/果干
57332,15.0,口味王槟榔（红）,2017/12/1 17:49,B,非饮料,蜜饯/果干
57337,15.0,口味王槟榔（红）,2017/12/4 17:37,B,非饮料,蜜饯/果干
57345,15.0,口味王槟榔（红）,2017/12/12 14:42,B,非饮料,蜜饯/果干
57349,15.0,口味王槟榔（红）,2017/12/19 13:01,B,非饮料,蜜饯/果干
57350,15.0,口味王槟榔（红）,2017/12/19 13:02,B,非饮料,蜜饯/果干
57353,15.0,口味王槟榔（红）,2017/12/21 16:55,B,非饮料,蜜饯/果干
57355,15.0,口味王槟榔（红）,2017/12/23 15:46,B,非饮料,蜜饯/果干
57357,15.0,口味王槟榔（红）,2017/12/23 20:59,B,非饮料,蜜饯/果干
57361,15.0,口味王槟榔（红）,2017/12/26 16:03,B,非饮料,蜜饯/果干
57369,6.0,86g合味道浓猪骨味,2017/3/28 21:37,B,非饮料,方便速食
57375,6.0,86g合味道浓猪骨味,2017/5/12 10:56,B,非饮料,方便速食
57393,6.0,86g合味道浓猪骨味,2017/6/25 07:46,B,非饮料,方便速食
57399,6.0,86g合味道浓猪骨味,2017/8/20 13:52,B,非饮料,方便速食
57410,6.0,86g合味道浓猪骨味,2017/10/5 07:57,B,非饮料,方便速食
57423,6.0,86g合味道浓猪骨味,2017/11/5 17:05,B,非饮料,方便速食
57426,6.0,86g合味道浓猪骨味,2017/11/12 16:55,B,非饮料,方便速食
57429,6.0,86g合味道浓猪骨味,2017/11/15 15:16,B,非饮料,方便速食
57436,6.0,86g合味道浓猪骨味,2017/12/6 18:28,B,非饮料,方便速食
57458,5.5,55g奥利奥迷你杯夹心小饼干杯装原味,2017/9/21 18:15,B,非饮料,饼干糕点
57461,5.5,55g奥利奥迷你杯夹心小饼干杯装原味,2017/10/27 21:38,B,非饮料,饼干糕点
57469,5.5,55g奥利奥迷你杯夹心小饼干杯装原味,2017/12/8 04:34,B,非饮料,饼干糕点
57478,6.5,83g汤达人酸辣豚骨拉面,2017/8/24 18:24,B,非饮料,方便速食
57487,6.5,83g汤达人酸辣豚骨拉面,2017/11/15 00:29,B,非饮料,方便速食
57524,1.6,韩国海牌海苔,2017/9/6 01:53,B,非饮料,海味零食
57531,1.6,韩国海牌海苔,2017/10/20 20:27,B,非饮料,海味零食
57546,1.6,韩国海牌海苔,2017/11/19 16:29,B,非饮料,海味零食
