,金额,商品,支付时间,地点,大类,二级类
54070,3.0,雪碧（500ml）,2017/12/4 21:40,C,饮料,碳酸饮料
54077,3.0,雪碧（500ml）,2017/12/6 09:17,C,饮料,碳酸饮料
54081,3.0,雪碧（500ml）,2017/12/8 17:09,C,饮料,碳酸饮料
54086,3.0,雪碧（500ml）,2017/12/9 20:40,C,饮料,碳酸饮料
54087,3.0,雪碧（500ml）,2017/12/9 20:47,C,饮料,碳酸饮料
54090,3.0,雪碧（500ml）,2017/12/9 21:35,C,饮料,碳酸饮料
54109,3.0,雪碧（500ml）,2017/12/14 20:31,C,饮料,碳酸饮料
54118,3.0,雪碧（500ml）,2017/12/17 10:25,C,饮料,碳酸饮料
54119,3.0,雪碧（500ml）,2017/12/18 12:53,C,饮料,碳酸饮料
54120,3.0,雪碧（500ml）,2017/12/18 13:18,C,饮料,碳酸饮料
54159,1.0,10g越南LIPO奶味面包干,2017/10/10 02:37,C,非饮料,饼干糕点
54172,6.0,370g泰奇八宝粥,2017/5/1 12:53,C,非饮料,方便速食
54178,6.0,370g泰奇八宝粥,2017/5/29 20:33,C,非饮料,方便速食
54181,6.0,370g泰奇八宝粥,2017/6/4 15:50,C,非饮料,方便速食
54184,6.0,370g泰奇八宝粥,2017/6/10 14:31,C,非饮料,方便速食
54192,6.0,370g泰奇八宝粥,2017/6/28 09:20,C,非饮料,方便速食
54194,6.0,370g泰奇八宝粥,2017/7/23 16:24,C,非饮料,方便速食
54199,6.0,370g泰奇八宝粥,2017/9/6 08:02,C,非饮料,方便速食
54200,6.0,370g泰奇八宝粥,2017/9/11 19:53,C,非饮料,方便速食
54204,6.0,370g泰奇八宝粥,2017/9/21 12:07,C,非饮料,方便速食
54208,6.0,370g泰奇八宝粥,2017/9/24 15:45,C,非饮料,方便速食
54219,6.0,370g泰奇八宝粥,2017/10/18 22:31,C,非饮料,方便速食
54226,6.0,370g泰奇八宝粥,2017/11/4 17:25,C,非饮料,方便速食
54231,6.0,370g泰奇八宝粥,2017/11/20 09:16,C,非饮料,方便速食
54233,6.0,370g泰奇八宝粥,2017/11/20 16:24,C,非饮料,方便速食
54244,4.0,乐虎（380ml）,2017/1/9 12:21,C,饮料,功能饮料
54245,4.0,乐虎（380ml）,2017/2/4 19:18,C,饮料,功能饮料
54262,4.0,乐虎（380ml）,2017/10/25 00:26,C,饮料,功能饮料
54269,4.0,乐虎（380ml）,2017/12/9 12:21,C,饮料,功能饮料
54285,2.5,凤爪,2017/1/31 16:25,C,非饮料,肉干/豆制品/蛋
54287,2.5,凤爪,2017/2/2 12:18,C,非饮料,肉干/豆制品/蛋
54294,2.5,凤爪,2017/6/11 15:18,C,非饮料,肉干/豆制品/蛋
54296,2.0,凤爪,2017/6/27 11:56,C,非饮料,肉干/豆制品/蛋
54300,2.5,凤爪,2017/8/18 23:02,C,非饮料,肉干/豆制品/蛋
54303,2.5,凤爪,2017/8/31 02:06,C,非饮料,肉干/豆制品/蛋
54307,2.5,凤爪,2017/9/8 10:21,C,非饮料,肉干/豆制品/蛋
54312,2.5,凤爪,2017/9/18 10:25,C,非饮料,肉干/豆制品/蛋
54314,2.5,凤爪,2017/9/25 13:55,C,非饮料,肉干/豆制品/蛋
54319,2.0,凤爪,2017/10/26 20:32,C,非饮料,肉干/豆制品/蛋
54322,2.5,凤爪,2017/11/5 08:40,C,非饮料,肉干/豆制品/蛋
54323,2.5,凤爪,2017/11/5 12:16,C,非饮料,肉干/豆制品/蛋
54326,2.5,凤爪,2017/11/6 17:30,C,非饮料,肉干/豆制品/蛋
54338,2.5,凤爪,2017/11/20 11:54,C,非饮料,肉干/豆制品/蛋
54339,2.5,凤爪,2017/11/20 14:48,C,非饮料,肉干/豆制品/蛋
54343,2.5,凤爪,2017/12/12 12:31,C,非饮料,肉干/豆制品/蛋
54349,2.5,凤爪,2017/12/21 18:29,C,非饮料,肉干/豆制品/蛋
54355,2.5,凤爪,2017/12/28 13:50,C,非饮料,肉干/豆制品/蛋
54356,2.5,凤爪,2017/12/31 07:37,C,非饮料,肉干/豆制品/蛋
54358,4.5,65g卫龙亲嘴豆皮,2017/1/9 13:26,C,非饮料,肉干/豆制品/蛋
54359,4.5,65g卫龙亲嘴豆皮,2017/1/10 10:08,C,非饮料,肉干/豆制品/蛋
54368,4.5,65g卫龙亲嘴豆皮,2017/5/8 12:06,C,非饮料,肉干/豆制品/蛋
54377,4.5,65g卫龙亲嘴豆皮,2017/6/1 07:40,C,非饮料,肉干/豆制品/蛋
54384,4.5,65g卫龙亲嘴豆皮,2017/6/7 21:04,C,非饮料,肉干/豆制品/蛋
54413,4.5,65g卫龙亲嘴豆皮,2017/6/23 01:50,C,非饮料,肉干/豆制品/蛋
54415,4.5,65g卫龙亲嘴豆皮,2017/6/27 00:12,C,非饮料,肉干/豆制品/蛋
54416,4.5,65g卫龙亲嘴豆皮,2017/6/29 22:43,C,非饮料,肉干/豆制品/蛋
54419,4.5,65g卫龙亲嘴豆皮,2017/7/23 15:34,C,非饮料,肉干/豆制品/蛋
54422,4.5,65g卫龙亲嘴豆皮,2017/8/19 13:53,C,非饮料,肉干/豆制品/蛋
54425,4.5,65g卫龙亲嘴豆皮,2017/9/3 15:32,C,非饮料,肉干/豆制品/蛋
54428,4.5,65g卫龙亲嘴豆皮,2017/9/7 09:25,C,非饮料,肉干/豆制品/蛋
54451,4.5,65g卫龙亲嘴豆皮,2017/10/2 18:33,C,非饮料,肉干/豆制品/蛋
54453,4.5,65g卫龙亲嘴豆皮,2017/10/4 23:35,C,非饮料,肉干/豆制品/蛋
54455,4.5,65g卫龙亲嘴豆皮,2017/10/7 04:46,C,非饮料,肉干/豆制品/蛋
54457,4.5,65g卫龙亲嘴豆皮,2017/10/12 20:00,C,非饮料,肉干/豆制品/蛋
54459,4.5,65g卫龙亲嘴豆皮,2017/10/15 04:52,C,非饮料,肉干/豆制品/蛋
54475,4.5,65g卫龙亲嘴豆皮,2017/11/1 09:03,C,非饮料,肉干/豆制品/蛋
54482,4.5,65g卫龙亲嘴豆皮,2017/11/8 11:42,C,非饮料,肉干/豆制品/蛋
54486,4.5,65g卫龙亲嘴豆皮,2017/11/14 18:58,C,非饮料,肉干/豆制品/蛋
54510,4.5,65g卫龙亲嘴豆皮,2017/12/12 13:25,C,非饮料,肉干/豆制品/蛋
54518,4.5,65g卫龙亲嘴豆皮,2017/12/23 15:50,C,非饮料,肉干/豆制品/蛋
54523,4.5,65g卫龙亲嘴豆皮,2017/12/30 17:26,C,非饮料,肉干/豆制品/蛋
54525,3.5,70g乖媳妇野山泡椒凤爪,2017/1/10 10:42,C,非饮料,肉干/豆制品/蛋
54557,3.0,70g乖媳妇野山泡椒凤爪,2017/5/17 15:03,C,非饮料,肉干/豆制品/蛋
54564,3.0,70g乖媳妇野山泡椒凤爪,2017/5/23 07:34,C,非饮料,肉干/豆制品/蛋
54567,3.0,70g乖媳妇野山泡椒凤爪,2017/5/24 12:02,C,非饮料,肉干/豆制品/蛋
54572,3.5,70g乖媳妇野山泡椒凤爪,2017/5/30 21:33,C,非饮料,肉干/豆制品/蛋
54578,3.0,70g乖媳妇野山泡椒凤爪,2017/6/3 21:24,C,非饮料,肉干/豆制品/蛋
54595,3.5,70g乖媳妇野山泡椒凤爪,2017/6/11 07:20,C,非饮料,肉干/豆制品/蛋
54596,3.0,70g乖媳妇野山泡椒凤爪,2017/6/11 18:32,C,非饮料,肉干/豆制品/蛋
54600,3.0,70g乖媳妇野山泡椒凤爪,2017/6/15 10:50,C,非饮料,肉干/豆制品/蛋
54607,3.0,70g乖媳妇野山泡椒凤爪,2017/6/20 17:39,C,非饮料,肉干/豆制品/蛋
54625,3.0,70g乖媳妇野山泡椒凤爪,2017/6/21 14:16,C,非饮料,肉干/豆制品/蛋
54629,3.0,70g乖媳妇野山泡椒凤爪,2017/6/22 13:45,C,非饮料,肉干/豆制品/蛋
54631,3.0,70g乖媳妇野山泡椒凤爪,2017/6/24 08:58,C,非饮料,肉干/豆制品/蛋
54642,3.0,70g乖媳妇野山泡椒凤爪,2017/7/2 19:57,C,非饮料,肉干/豆制品/蛋
54643,3.0,70g乖媳妇野山泡椒凤爪,2017/7/2 21:19,C,非饮料,肉干/豆制品/蛋
54645,3.0,70g乖媳妇野山泡椒凤爪,2017/7/20 18:00,C,非饮料,肉干/豆制品/蛋
54646,3.5,70g乖媳妇野山泡椒凤爪,2017/7/23 16:09,C,非饮料,肉干/豆制品/蛋
54649,3.0,70g乖媳妇野山泡椒凤爪,2017/7/24 11:48,C,非饮料,肉干/豆制品/蛋
54657,3.0,70g乖媳妇野山泡椒凤爪,2017/8/4 12:29,C,非饮料,肉干/豆制品/蛋
54658,3.5,70g乖媳妇野山泡椒凤爪,2017/8/4 14:16,C,非饮料,肉干/豆制品/蛋
54668,2.5,70g乖媳妇野山泡椒凤爪,2017/8/7 12:23,C,非饮料,肉干/豆制品/蛋
54675,2.5,70g乖媳妇野山泡椒凤爪,2017/8/20 16:15,C,非饮料,肉干/豆制品/蛋
54685,3.0,70g乖媳妇野山泡椒凤爪,2017/9/10 15:53,C,非饮料,肉干/豆制品/蛋
54690,3.0,70g乖媳妇野山泡椒凤爪,2017/9/15 16:39,C,非饮料,肉干/豆制品/蛋
54701,3.0,70g乖媳妇野山泡椒凤爪,2017/9/28 14:53,C,非饮料,肉干/豆制品/蛋
54703,3.5,70g乖媳妇野山泡椒凤爪,2017/10/1 18:35,C,非饮料,肉干/豆制品/蛋
54705,3.5,70g乖媳妇野山泡椒凤爪,2017/10/3 18:10,C,非饮料,肉干/豆制品/蛋
54706,3.0,70g乖媳妇野山泡椒凤爪,2017/10/4 17:51,C,非饮料,肉干/豆制品/蛋
54713,3.0,70g乖媳妇野山泡椒凤爪,2017/10/11 21:30,C,非饮料,肉干/豆制品/蛋
54714,3.0,70g乖媳妇野山泡椒凤爪,2017/10/12 03:05,C,非饮料,肉干/豆制品/蛋
54719,3.0,70g乖媳妇野山泡椒凤爪,2017/10/17 04:21,C,非饮料,肉干/豆制品/蛋
54727,3.5,70g乖媳妇野山泡椒凤爪,2017/10/18 22:36,C,非饮料,肉干/豆制品/蛋
54731,3.0,70g乖媳妇野山泡椒凤爪,2017/10/21 09:12,C,非饮料,肉干/豆制品/蛋
54743,3.5,70g乖媳妇野山泡椒凤爪,2017/11/1 12:15,C,非饮料,肉干/豆制品/蛋
54744,3.0,70g乖媳妇野山泡椒凤爪,2017/11/2 09:03,C,非饮料,肉干/豆制品/蛋
54748,3.0,70g乖媳妇野山泡椒凤爪,2017/11/8 22:31,C,非饮料,肉干/豆制品/蛋
54764,3.0,70g乖媳妇野山泡椒凤爪,2017/11/15 14:11,C,非饮料,肉干/豆制品/蛋
54772,3.0,70g乖媳妇野山泡椒凤爪,2017/11/18 09:36,C,非饮料,肉干/豆制品/蛋
54774,3.0,70g乖媳妇野山泡椒凤爪,2017/11/18 17:26,C,非饮料,肉干/豆制品/蛋
54780,3.5,70g乖媳妇野山泡椒凤爪,2017/11/20 19:00,C,非饮料,肉干/豆制品/蛋
54784,3.0,70g乖媳妇野山泡椒凤爪,2017/12/2 23:42,C,非饮料,肉干/豆制品/蛋
54788,3.5,70g乖媳妇野山泡椒凤爪,2017/12/4 12:15,C,非饮料,肉干/豆制品/蛋
54813,6.5,148g富甲一方紫薯仔,2017/4/1 16:00,C,非饮料,蜜饯/果干
54818,6.5,148g富甲一方紫薯仔,2017/4/17 10:06,C,非饮料,蜜饯/果干
54821,6.5,148g富甲一方紫薯仔,2017/4/23 17:48,C,非饮料,蜜饯/果干
54828,6.5,148g富甲一方紫薯仔,2017/5/6 00:30,C,非饮料,蜜饯/果干
54841,6.5,148g富甲一方紫薯仔,2017/6/1 08:49,C,非饮料,蜜饯/果干
54844,6.5,148g富甲一方紫薯仔,2017/6/9 12:22,C,非饮料,蜜饯/果干
54849,6.5,148g富甲一方紫薯仔,2017/6/15 19:29,C,非饮料,蜜饯/果干
54853,6.5,148g富甲一方紫薯仔,2017/6/22 18:49,C,非饮料,蜜饯/果干
54855,6.5,148g富甲一方紫薯仔,2017/6/26 10:33,C,非饮料,蜜饯/果干
54856,6.5,148g富甲一方紫薯仔,2017/6/26 18:05,C,非饮料,蜜饯/果干
54859,6.5,148g富甲一方紫薯仔,2017/6/29 12:10,C,非饮料,蜜饯/果干
54863,6.5,148g富甲一方紫薯仔,2017/7/8 13:33,C,非饮料,蜜饯/果干
54866,6.5,148g富甲一方紫薯仔,2017/7/31 16:53,C,非饮料,蜜饯/果干
54876,6.5,148g富甲一方紫薯仔,2017/9/3 19:32,C,非饮料,蜜饯/果干
54880,6.5,148g富甲一方紫薯仔,2017/9/13 08:54,C,非饮料,蜜饯/果干
54893,6.5,148g富甲一方紫薯仔,2017/9/27 09:00,C,非饮料,蜜饯/果干
54904,6.5,148g富甲一方紫薯仔,2017/10/16 21:40,C,非饮料,蜜饯/果干
54909,6.5,148g富甲一方紫薯仔,2017/10/23 21:29,C,非饮料,蜜饯/果干
54921,6.5,148g富甲一方紫薯仔,2017/11/6 12:50,C,非饮料,蜜饯/果干
54931,6.5,148g富甲一方紫薯仔,2017/11/12 10:06,C,非饮料,蜜饯/果干
54940,6.5,148g富甲一方紫薯仔,2017/11/15 10:22,C,非饮料,蜜饯/果干
54979,6.5,148g富甲一方紫薯仔,2017/12/9 23:36,C,非饮料,蜜饯/果干
54984,6.5,148g富甲一方紫薯仔,2017/12/19 11:42,C,非饮料,蜜饯/果干
55003,3.5,雪碧330ml,2017/1/10 19:12,C,饮料,碳酸饮料
55018,3.5,雪碧330ml,2017/3/30 21:28,C,饮料,碳酸饮料
55020,3.5,雪碧330ml,2017/4/6 11:59,C,饮料,碳酸饮料
55021,3.5,雪碧330ml,2017/4/14 17:10,C,饮料,碳酸饮料
55024,3.5,雪碧330ml,2017/4/16 09:07,C,饮料,碳酸饮料
55032,3.5,雪碧330ml,2017/4/28 17:31,C,饮料,碳酸饮料
55033,3.5,雪碧330ml,2017/4/29 18:18,C,饮料,碳酸饮料
55061,2.5,雪碧330ml,2017/5/29 17:49,C,饮料,碳酸饮料
55064,3.5,雪碧330ml,2017/6/3 14:41,C,饮料,碳酸饮料
55065,3.5,雪碧330ml,2017/6/3 19:04,C,饮料,碳酸饮料
55066,2.5,雪碧330ml,2017/6/4 09:52,C,饮料,碳酸饮料
55067,2.5,雪碧330ml,2017/6/4 14:47,C,饮料,碳酸饮料
55071,2.5,雪碧330ml,2017/6/8 18:33,C,饮料,碳酸饮料
55073,3.5,雪碧330ml,2017/6/15 14:00,C,饮料,碳酸饮料
55080,2.5,雪碧330ml,2017/6/22 17:46,C,饮料,碳酸饮料
55086,3.5,雪碧330ml,2017/6/24 15:42,C,饮料,碳酸饮料
55089,3.5,雪碧330ml,2017/6/24 16:07,C,饮料,碳酸饮料
55090,3.5,雪碧330ml,2017/6/24 17:42,C,饮料,碳酸饮料
55094,3.5,雪碧330ml,2017/6/26 16:32,C,饮料,碳酸饮料
55095,2.5,雪碧330ml,2017/6/26 16:35,C,饮料,碳酸饮料
55111,3.5,雪碧330ml,2017/7/26 08:07,C,饮料,碳酸饮料
55120,3.5,雪碧330ml,2017/8/4 18:50,C,饮料,碳酸饮料
55123,3.5,雪碧330ml,2017/8/5 13:03,C,饮料,碳酸饮料
55124,3.5,雪碧330ml,2017/8/5 15:59,C,饮料,碳酸饮料
55127,3.5,雪碧330ml,2017/8/7 18:55,C,饮料,碳酸饮料
55128,3.5,雪碧330ml,2017/8/8 09:03,C,饮料,碳酸饮料
55129,3.5,雪碧330ml,2017/8/9 12:44,C,饮料,碳酸饮料
55131,3.5,雪碧330ml,2017/8/12 09:12,C,饮料,碳酸饮料
55132,3.5,雪碧330ml,2017/8/12 09:19,C,饮料,碳酸饮料
55133,3.5,雪碧330ml,2017/8/12 09:38,C,饮料,碳酸饮料
55134,3.5,雪碧330ml,2017/8/14 16:15,C,饮料,碳酸饮料
55145,3.5,雪碧330ml,2017/8/20 01:20,C,饮料,碳酸饮料
55147,3.5,雪碧330ml,2017/8/20 19:34,C,饮料,碳酸饮料
55171,2.5,雪碧330ml,2017/9/9 18:44,C,饮料,碳酸饮料
55175,3.5,雪碧330ml,2017/9/11 14:40,C,饮料,碳酸饮料
55194,2.5,雪碧330ml,2017/9/17 21:48,C,饮料,碳酸饮料
55208,3.5,雪碧330ml,2017/9/23 20:45,C,饮料,碳酸饮料
55210,3.5,雪碧330ml,2017/9/24 20:59,C,饮料,碳酸饮料
55222,3.5,雪碧330ml,2017/9/29 15:07,C,饮料,碳酸饮料
55228,2.5,雪碧330ml,2017/10/3 14:14,C,饮料,碳酸饮料
55229,2.5,雪碧330ml,2017/10/3 17:19,C,饮料,碳酸饮料
55232,2.5,雪碧330ml,2017/10/4 18:24,C,饮料,碳酸饮料
55234,3.5,雪碧330ml,2017/10/5 07:39,C,饮料,碳酸饮料
55240,3.5,雪碧330ml,2017/10/10 21:48,C,饮料,碳酸饮料
55241,3.5,雪碧330ml,2017/10/11 18:27,C,饮料,碳酸饮料
55259,3.5,雪碧330ml,2017/10/18 17:00,C,饮料,碳酸饮料
55260,3.5,雪碧330ml,2017/10/18 18:13,C,饮料,碳酸饮料
55261,3.5,雪碧330ml,2017/10/18 19:45,C,饮料,碳酸饮料
55266,3.5,雪碧330ml,2017/10/19 12:20,C,饮料,碳酸饮料
55270,2.5,雪碧330ml,2017/10/21 16:05,C,饮料,碳酸饮料
55292,2.5,雪碧330ml,2017/10/30 21:55,C,饮料,碳酸饮料
55297,3.5,雪碧330ml,2017/11/1 17:48,C,饮料,碳酸饮料
55305,3.5,雪碧330ml,2017/11/7 15:06,C,饮料,碳酸饮料
55318,3.5,雪碧330ml,2017/11/12 15:05,C,饮料,碳酸饮料
55323,3.5,雪碧330ml,2017/11/14 19:47,C,饮料,碳酸饮料
55334,3.5,雪碧330ml,2017/11/20 18:36,C,饮料,碳酸饮料
55364,3.5,雪碧330ml,2017/12/8 04:09,C,饮料,碳酸饮料
55365,3.5,雪碧330ml,2017/12/8 04:29,C,饮料,碳酸饮料
55376,2.5,雪碧330ml,2017/12/13 01:02,C,饮料,碳酸饮料
55378,3.5,雪碧330ml,2017/12/14 04:31,C,饮料,碳酸饮料
55379,3.5,雪碧330ml,2017/12/14 06:46,C,饮料,碳酸饮料
55390,3.0,雪碧330ml,2017/12/15 17:50,C,饮料,碳酸饮料
55393,3.5,雪碧330ml,2017/12/16 17:39,C,饮料,碳酸饮料
55395,3.0,雪碧330ml,2017/12/16 20:56,C,饮料,碳酸饮料
55398,2.5,雪碧330ml,2017/12/17 19:12,C,饮料,碳酸饮料
55405,3.5,雪碧330ml,2017/12/18 20:58,C,饮料,碳酸饮料
55410,3.5,雪碧330ml,2017/12/19 15:21,C,饮料,碳酸饮料
55413,2.5,雪碧330ml,2017/12/21 14:30,C,饮料,碳酸饮料
55421,2.5,雪碧330ml,2017/12/25 17:02,C,饮料,碳酸饮料
55432,2.5,雪碧330ml,2017/12/29 21:01,C,饮料,碳酸饮料
55433,4.5,好吃点,2017/1/9 14:58,C,非饮料,饼干糕点
55435,5.0,好吃点,2017/2/5 11:32,C,非饮料,饼干糕点
55436,5.0,好吃点,2017/2/5 11:49,C,非饮料,饼干糕点
55437,4.5,好吃点,2017/3/29 10:44,C,非饮料,饼干糕点
55440,5.0,好吃点,2017/5/29 21:14,C,非饮料,饼干糕点
55442,4.0,好吃点,2017/6/4 09:46,C,非饮料,饼干糕点
55445,4.5,好吃点,2017/6/4 19:13,C,非饮料,饼干糕点
55447,4.5,好吃点,2017/6/7 18:36,C,非饮料,饼干糕点
55453,4.5,好吃点,2017/6/14 21:12,C,非饮料,饼干糕点
55459,5.0,好吃点,2017/6/28 16:31,C,非饮料,饼干糕点
55463,4.0,好吃点,2017/7/30 09:24,C,非饮料,饼干糕点
55466,4.5,好吃点,2017/8/17 07:24,C,非饮料,饼干糕点
55473,4.5,好吃点,2017/10/4 00:14,C,非饮料,饼干糕点
55474,4.0,好吃点,2017/10/4 18:27,C,非饮料,饼干糕点
55476,5.0,好吃点,2017/10/21 12:16,C,非饮料,饼干糕点
55488,4.5,好吃点,2017/12/17 09:59,C,非饮料,饼干糕点
55494,4.5,好吃点,2017/12/22 23:47,C,非饮料,饼干糕点
55495,5.0,好吃点,2017/12/27 09:50,C,非饮料,饼干糕点
55498,5.0,好吃点,2017/12/27 21:54,C,非饮料,饼干糕点
55504,4.5,180ml雀巢咖啡罐装,2017/4/21 18:02,C,饮料,咖啡
55526,4.5,180ml雀巢咖啡罐装,2017/6/22 01:44,C,饮料,咖啡
55531,4.5,180ml雀巢咖啡罐装,2017/7/30 08:47,C,饮料,咖啡
55539,4.5,180ml雀巢咖啡罐装,2017/9/20 12:28,C,饮料,咖啡
55542,4.5,180ml雀巢咖啡罐装,2017/9/21 12:07,C,饮料,咖啡
55546,4.5,180ml雀巢咖啡罐装,2017/9/27 16:28,C,饮料,咖啡
55547,4.5,180ml雀巢咖啡罐装,2017/9/28 08:55,C,饮料,咖啡
55557,4.5,180ml雀巢咖啡罐装,2017/10/13 08:23,C,饮料,咖啡
55563,4.5,180ml雀巢咖啡罐装,2017/10/28 15:20,C,饮料,咖啡
55566,4.5,180ml雀巢咖啡罐装,2017/10/29 13:17,C,饮料,咖啡
55567,4.5,180ml雀巢咖啡罐装,2017/10/30 00:39,C,饮料,咖啡
55568,4.5,180ml雀巢咖啡罐装,2017/10/30 10:05,C,饮料,咖啡
55569,4.5,180ml雀巢咖啡罐装,2017/11/4 13:48,C,饮料,咖啡
55577,4.5,180ml雀巢咖啡罐装,2017/12/4 22:08,C,饮料,咖啡
55580,4.5,180ml雀巢咖啡罐装,2017/12/7 12:34,C,饮料,咖啡
55588,2.5,250ml统一麦香奶茶,2017/1/16 17:38,C,饮料,茶饮料
55589,2.5,250ml统一麦香奶茶,2017/1/30 06:26,C,饮料,茶饮料
55605,2.5,250ml统一麦香奶茶,2017/6/2 12:50,C,饮料,茶饮料
55609,2.5,250ml统一麦香奶茶,2017/6/22 09:59,C,饮料,茶饮料
55611,2.5,250ml统一麦香奶茶,2017/6/23 17:14,C,饮料,茶饮料
55614,2.5,250ml统一麦香奶茶,2017/6/24 16:26,C,饮料,茶饮料
55618,2.5,250ml统一麦香奶茶,2017/6/29 23:21,C,饮料,茶饮料
55627,2.5,250ml统一麦香奶茶,2017/7/5 13:05,C,饮料,茶饮料
55631,2.5,250ml统一麦香奶茶,2017/9/6 18:26,C,饮料,茶饮料
55633,2.5,250ml统一麦香奶茶,2017/9/13 16:00,C,饮料,茶饮料
55639,2.5,250ml统一麦香奶茶,2017/10/7 17:25,C,饮料,茶饮料
55652,2.5,250ml统一麦香奶茶,2017/10/29 04:50,C,饮料,茶饮料
55653,2.5,250ml统一麦香奶茶,2017/11/1 09:04,C,饮料,茶饮料
55659,2.5,250ml统一麦香奶茶,2017/11/20 18:03,C,饮料,茶饮料
55660,2.5,250ml统一麦香奶茶,2017/12/2 22:26,C,饮料,茶饮料
55670,1.0,康师傅矿泉水,2017/1/9 15:32,C,饮料,水
55671,1.2,康师傅矿泉水,2017/1/30 16:08,C,饮料,水
55677,1.2,康师傅矿泉水,2017/3/30 20:28,C,饮料,水
55679,1.0,康师傅矿泉水,2017/3/31 09:18,C,饮料,水
55684,1.2,康师傅矿泉水,2017/4/29 18:22,C,饮料,水
55685,1.5,康师傅矿泉水,2017/4/29 23:28,C,饮料,水
55692,1.0,康师傅矿泉水,2017/5/26 17:35,C,饮料,水
55706,1.5,康师傅矿泉水,2017/7/27 19:02,C,饮料,水
55711,1.5,康师傅矿泉水,2017/8/6 10:34,C,饮料,水
55712,1.5,康师傅矿泉水,2017/8/10 13:00,C,饮料,水
55714,1.2,康师傅矿泉水,2017/8/13 17:54,C,饮料,水
55717,1.5,康师傅矿泉水,2017/8/20 18:01,C,饮料,水
55736,1.2,康师傅矿泉水,2017/9/30 16:21,C,饮料,水
55737,2.0,康师傅矿泉水,2017/9/30 21:10,C,饮料,水
55751,1.0,康师傅矿泉水,2017/11/15 17:22,C,饮料,水
55756,1.2,康师傅矿泉水,2017/12/12 21:54,C,饮料,水
55757,1.2,康师傅矿泉水,2017/12/12 21:55,C,饮料,水
55758,1.0,康师傅矿泉水,2017/12/13 00:00,C,饮料,水
55760,1.2,康师傅矿泉水,2017/12/13 14:29,C,饮料,水
55764,1.2,康师傅矿泉水,2017/12/13 17:22,C,饮料,水
55773,1.2,康师傅矿泉水,2017/12/14 08:12,C,饮料,水
55774,1.2,康师傅矿泉水,2017/12/14 08:17,C,饮料,水
55775,1.2,康师傅矿泉水,2017/12/14 08:19,C,饮料,水
55778,1.2,康师傅矿泉水,2017/12/16 15:15,C,饮料,水
55790,5.5,103g康师傅红烧牛肉面,2017/4/1 15:59,C,非饮料,方便速食
55798,5.5,103g康师傅红烧牛肉面,2017/5/24 12:52,C,非饮料,方便速食
55803,5.5,103g康师傅红烧牛肉面,2017/6/1 19:42,C,非饮料,方便速食
55805,5.5,103g康师傅红烧牛肉面,2017/6/7 12:58,C,非饮料,方便速食
55814,5.5,103g康师傅红烧牛肉面,2017/9/10 16:09,C,非饮料,方便速食
55816,5.5,103g康师傅红烧牛肉面,2017/9/22 14:06,C,非饮料,方便速食
55823,5.5,103g康师傅红烧牛肉面,2017/10/13 22:43,C,非饮料,方便速食
55836,5.5,103g康师傅红烧牛肉面,2017/12/3 07:50,C,非饮料,方便速食
55846,5.5,103g康师傅红烧牛肉面,2017/12/11 11:44,C,非饮料,方便速食
55856,5.8,205ml安慕希蓝莓味,2017/4/14 21:40,C,饮料,乳制品
55860,5.8,205ml安慕希蓝莓味,2017/5/23 23:17,C,饮料,乳制品
55873,5.8,205ml安慕希蓝莓味,2017/11/13 23:30,C,饮料,乳制品
55884,1.0,12g劲仔小鱼卤香味,2017/4/6 14:02,C,非饮料,肉干/豆制品/蛋
55885,3.0,12g劲仔小鱼卤香味,2017/4/12 19:22,C,非饮料,肉干/豆制品/蛋
55893,4.5,12g劲仔小鱼卤香味,2017/5/24 21:41,C,非饮料,肉干/豆制品/蛋
55895,1.5,12g劲仔小鱼卤香味,2017/5/26 17:15,C,非饮料,肉干/豆制品/蛋
55899,1.5,12g劲仔小鱼卤香味,2017/6/9 19:24,C,非饮料,肉干/豆制品/蛋
55902,1.5,12g劲仔小鱼卤香味,2017/6/18 14:05,C,非饮料,肉干/豆制品/蛋
55908,1.5,12g劲仔小鱼卤香味,2017/6/28 02:20,C,非饮料,肉干/豆制品/蛋
55909,1.5,12g劲仔小鱼卤香味,2017/6/30 06:15,C,非饮料,肉干/豆制品/蛋
55916,3.0,12g劲仔小鱼卤香味,2017/9/1 08:55,C,非饮料,肉干/豆制品/蛋
55933,1.5,12g劲仔小鱼卤香味,2017/11/4 16:33,C,非饮料,肉干/豆制品/蛋
55944,1.5,12g劲仔小鱼卤香味,2017/12/9 19:04,C,非饮料,肉干/豆制品/蛋
55945,1.5,12g劲仔小鱼卤香味,2017/12/11 09:10,C,非饮料,肉干/豆制品/蛋
55946,1.5,12g劲仔小鱼卤香味,2017/12/11 13:24,C,非饮料,肉干/豆制品/蛋
55955,4.5,40g呀土豆番茄酱味,2017/4/9 14:02,C,非饮料,膨化食品
55957,4.5,40g呀土豆番茄酱味,2017/4/25 21:55,C,非饮料,膨化食品
55962,4.5,40g呀土豆番茄酱味,2017/5/17 13:59,C,非饮料,膨化食品
55966,4.5,40g呀土豆番茄酱味,2017/5/26 16:23,C,非饮料,膨化食品
55975,4.5,40g呀土豆番茄酱味,2017/6/6 18:29,C,非饮料,膨化食品
55985,4.5,40g呀土豆番茄酱味,2017/6/25 09:27,C,非饮料,膨化食品
