,金额,商品,支付时间,地点,大类,二级类
44697,6.0,86g合味道海鲜风味,2017/11/15 18:18,E,非饮料,方便速食
44698,6.0,86g合味道海鲜风味,2017/11/16 16:17,E,非饮料,方便速食
44700,6.0,86g合味道海鲜风味,2017/11/17 17:26,E,非饮料,方便速食
44701,6.0,86g合味道海鲜风味,2017/11/17 18:12,E,非饮料,方便速食
44702,6.0,86g合味道海鲜风味,2017/11/17 19:01,E,非饮料,方便速食
44704,6.0,86g合味道海鲜风味,2017/11/18 16:52,E,非饮料,方便速食
44705,6.0,86g合味道海鲜风味,2017/11/18 19:21,E,非饮料,方便速食
44707,6.0,86g合味道海鲜风味,2017/11/19 19:23,E,非饮料,方便速食
44709,6.0,86g合味道海鲜风味,2017/11/20 12:10,E,非饮料,方便速食
44710,6.0,86g合味道海鲜风味,2017/11/20 13:11,E,非饮料,方便速食
44711,6.0,86g合味道海鲜风味,2017/11/20 16:13,E,非饮料,方便速食
44712,6.0,86g合味道海鲜风味,2017/11/20 16:51,E,非饮料,方便速食
44715,6.0,86g合味道海鲜风味,2017/11/20 20:15,E,非饮料,方便速食
44741,6.0,86g合味道海鲜风味,2017/12/10 20:33,E,非饮料,方便速食
44742,6.0,86g合味道海鲜风味,2017/12/10 22:23,E,非饮料,方便速食
44748,6.0,86g合味道海鲜风味,2017/12/20 10:05,E,非饮料,方便速食
44753,6.0,86g合味道海鲜风味,2017/12/26 15:09,E,非饮料,方便速食
44756,6.0,86g合味道海鲜风味,2017/12/28 17:51,E,非饮料,方便速食
44757,6.0,86g合味道海鲜风味,2017/12/29 08:38,E,非饮料,方便速食
44759,6.0,86g合味道海鲜风味,2017/12/29 17:01,E,非饮料,方便速食
44772,4.0,450ml美汁源果粒橙,2017/4/15 06:02,E,饮料,果蔬饮料
44783,4.0,450ml美汁源果粒橙,2017/5/23 12:45,E,饮料,果蔬饮料
44788,4.0,450ml美汁源果粒橙,2017/5/27 04:32,E,饮料,果蔬饮料
44792,4.0,450ml美汁源果粒橙,2017/5/29 11:13,E,饮料,果蔬饮料
44793,4.0,450ml美汁源果粒橙,2017/5/29 15:14,E,饮料,果蔬饮料
44794,4.0,450ml美汁源果粒橙,2017/5/29 17:39,E,饮料,果蔬饮料
44799,4.0,450ml美汁源果粒橙,2017/6/1 20:37,E,饮料,果蔬饮料
44806,4.0,450ml美汁源果粒橙,2017/6/5 13:28,E,饮料,果蔬饮料
44829,4.0,450ml美汁源果粒橙,2017/6/26 08:52,E,饮料,果蔬饮料
44834,4.0,450ml美汁源果粒橙,2017/6/29 17:54,E,饮料,果蔬饮料
44835,4.0,450ml美汁源果粒橙,2017/6/29 19:32,E,饮料,果蔬饮料
44840,4.0,450ml美汁源果粒橙,2017/7/27 19:02,E,饮料,果蔬饮料
44844,4.0,450ml美汁源果粒橙,2017/8/6 18:25,E,饮料,果蔬饮料
44846,4.0,450ml美汁源果粒橙,2017/8/13 10:10,E,饮料,果蔬饮料
44848,4.0,450ml美汁源果粒橙,2017/8/16 18:05,E,饮料,果蔬饮料
44849,4.0,450ml美汁源果粒橙,2017/8/17 13:23,E,饮料,果蔬饮料
44855,4.0,450ml美汁源果粒橙,2017/9/3 20:35,E,饮料,果蔬饮料
44856,4.0,450ml美汁源果粒橙,2017/9/5 12:26,E,饮料,果蔬饮料
44857,4.0,450ml美汁源果粒橙,2017/9/6 09:47,E,饮料,果蔬饮料
44859,4.0,450ml美汁源果粒橙,2017/9/6 22:49,E,饮料,果蔬饮料
44862,4.0,450ml美汁源果粒橙,2017/9/7 16:18,E,饮料,果蔬饮料
44865,4.0,450ml美汁源果粒橙,2017/9/10 13:53,E,饮料,果蔬饮料
44867,4.0,450ml美汁源果粒橙,2017/9/11 01:23,E,饮料,果蔬饮料
44868,4.0,450ml美汁源果粒橙,2017/9/11 03:02,E,饮料,果蔬饮料
44869,4.0,450ml美汁源果粒橙,2017/9/11 03:08,E,饮料,果蔬饮料
44870,4.0,450ml美汁源果粒橙,2017/9/11 03:39,E,饮料,果蔬饮料
44873,4.0,450ml美汁源果粒橙,2017/9/13 13:28,E,饮料,果蔬饮料
44874,4.0,450ml美汁源果粒橙,2017/9/14 01:39,E,饮料,果蔬饮料
44875,4.0,450ml美汁源果粒橙,2017/9/15 12:05,E,饮料,果蔬饮料
44878,4.0,450ml美汁源果粒橙,2017/9/18 10:13,E,饮料,果蔬饮料
44883,4.0,450ml美汁源果粒橙,2017/9/21 16:49,E,饮料,果蔬饮料
44884,4.0,450ml美汁源果粒橙,2017/9/21 19:06,E,饮料,果蔬饮料
44886,4.0,450ml美汁源果粒橙,2017/9/22 09:16,E,饮料,果蔬饮料
44888,4.0,450ml美汁源果粒橙,2017/9/22 16:56,E,饮料,果蔬饮料
44890,4.0,450ml美汁源果粒橙,2017/9/22 17:55,E,饮料,果蔬饮料
44891,4.0,450ml美汁源果粒橙,2017/9/23 17:07,E,饮料,果蔬饮料
44896,4.0,450ml美汁源果粒橙,2017/9/24 18:06,E,饮料,果蔬饮料
44898,4.0,450ml美汁源果粒橙,2017/9/29 10:27,E,饮料,果蔬饮料
44900,4.0,450ml美汁源果粒橙,2017/9/29 17:21,E,饮料,果蔬饮料
44901,4.0,450ml美汁源果粒橙,2017/9/29 21:51,E,饮料,果蔬饮料
44902,4.0,450ml美汁源果粒橙,2017/9/30 14:52,E,饮料,果蔬饮料
44904,4.0,450ml美汁源果粒橙,2017/9/30 18:14,E,饮料,果蔬饮料
44914,4.0,450ml美汁源果粒橙,2017/10/14 21:20,E,饮料,果蔬饮料
44916,4.0,450ml美汁源果粒橙,2017/10/18 19:45,E,饮料,果蔬饮料
44918,4.0,450ml美汁源果粒橙,2017/10/19 00:10,E,饮料,果蔬饮料
44920,4.0,450ml美汁源果粒橙,2017/10/19 20:21,E,饮料,果蔬饮料
44924,4.0,450ml美汁源果粒橙,2017/10/22 09:37,E,饮料,果蔬饮料
44929,4.0,450ml美汁源果粒橙,2017/10/23 20:37,E,饮料,果蔬饮料
44930,4.0,450ml美汁源果粒橙,2017/10/24 19:47,E,饮料,果蔬饮料
44932,4.0,450ml美汁源果粒橙,2017/10/25 09:41,E,饮料,果蔬饮料
44933,4.0,450ml美汁源果粒橙,2017/10/25 09:58,E,饮料,果蔬饮料
44937,4.0,450ml美汁源果粒橙,2017/11/1 16:54,E,饮料,果蔬饮料
44938,4.0,450ml美汁源果粒橙,2017/11/1 17:26,E,饮料,果蔬饮料
44940,4.0,450ml美汁源果粒橙,2017/11/2 12:07,E,饮料,果蔬饮料
44944,4.0,450ml美汁源果粒橙,2017/11/5 18:17,E,饮料,果蔬饮料
44945,4.0,450ml美汁源果粒橙,2017/11/6 14:10,E,饮料,果蔬饮料
44947,4.0,450ml美汁源果粒橙,2017/11/7 14:55,E,饮料,果蔬饮料
44952,4.0,450ml美汁源果粒橙,2017/11/8 18:04,E,饮料,果蔬饮料
44953,4.0,450ml美汁源果粒橙,2017/11/8 18:09,E,饮料,果蔬饮料
44955,4.0,450ml美汁源果粒橙,2017/11/9 15:52,E,饮料,果蔬饮料
44958,4.0,450ml美汁源果粒橙,2017/11/10 11:29,E,饮料,果蔬饮料
44959,4.0,450ml美汁源果粒橙,2017/11/11 12:28,E,饮料,果蔬饮料
44962,4.0,450ml美汁源果粒橙,2017/11/12 16:32,E,饮料,果蔬饮料
44963,4.0,450ml美汁源果粒橙,2017/11/13 11:28,E,饮料,果蔬饮料
44966,4.0,450ml美汁源果粒橙,2017/11/14 00:17,E,饮料,果蔬饮料
44969,4.0,450ml美汁源果粒橙,2017/11/14 16:14,E,饮料,果蔬饮料
44970,4.0,450ml美汁源果粒橙,2017/11/14 16:50,E,饮料,果蔬饮料
44972,4.0,450ml美汁源果粒橙,2017/11/14 18:09,E,饮料,果蔬饮料
44973,4.0,450ml美汁源果粒橙,2017/11/15 12:20,E,饮料,果蔬饮料
44974,4.0,450ml美汁源果粒橙,2017/11/15 12:35,E,饮料,果蔬饮料
44981,4.0,450ml美汁源果粒橙,2017/11/17 19:01,E,饮料,果蔬饮料
44982,4.0,450ml美汁源果粒橙,2017/11/18 09:37,E,饮料,果蔬饮料
44985,4.0,450ml美汁源果粒橙,2017/11/19 11:03,E,饮料,果蔬饮料
44990,4.0,450ml美汁源果粒橙,2017/11/19 19:25,E,饮料,果蔬饮料
44991,4.0,450ml美汁源果粒橙,2017/11/20 08:52,E,饮料,果蔬饮料
44993,4.0,450ml美汁源果粒橙,2017/11/20 16:56,E,饮料,果蔬饮料
44994,4.0,450ml美汁源果粒橙,2017/11/20 18:05,E,饮料,果蔬饮料
44995,4.0,450ml美汁源果粒橙,2017/11/24 18:06,E,饮料,果蔬饮料
45002,4.0,450ml美汁源果粒橙,2017/12/4 13:38,E,饮料,果蔬饮料
45008,4.0,450ml美汁源果粒橙,2017/12/12 01:32,E,饮料,果蔬饮料
45010,4.0,450ml美汁源果粒橙,2017/12/19 20:33,E,饮料,果蔬饮料
45011,4.0,450ml美汁源果粒橙,2017/12/22 00:05,E,饮料,果蔬饮料
45012,4.0,450ml美汁源果粒橙,2017/12/22 10:08,E,饮料,果蔬饮料
45014,4.0,450ml美汁源果粒橙,2017/12/29 14:17,E,饮料,果蔬饮料
45015,4.0,450ml美汁源果粒橙,2017/12/30 15:52,E,饮料,果蔬饮料
45016,4.0,450ml美汁源果粒橙,2017/12/30 16:02,E,饮料,果蔬饮料
45017,3.0,无穷烤鸡小腿（蜂蜜）,2017/1/7 13:52,E,非饮料,肉干/豆制品/蛋
45019,3.0,无穷烤鸡小腿（蜂蜜）,2017/1/21 18:26,E,非饮料,肉干/豆制品/蛋
45022,3.0,无穷烤鸡小腿（蜂蜜）,2017/4/22 10:01,E,非饮料,肉干/豆制品/蛋
45024,3.0,无穷烤鸡小腿（蜂蜜）,2017/4/26 15:50,E,非饮料,肉干/豆制品/蛋
45030,3.0,无穷烤鸡小腿（蜂蜜）,2017/5/24 17:04,E,非饮料,肉干/豆制品/蛋
45032,3.0,无穷烤鸡小腿（蜂蜜）,2017/5/28 07:51,E,非饮料,肉干/豆制品/蛋
45035,3.0,无穷烤鸡小腿（蜂蜜）,2017/6/4 17:43,E,非饮料,肉干/豆制品/蛋
45036,3.0,无穷烤鸡小腿（蜂蜜）,2017/6/4 17:46,E,非饮料,肉干/豆制品/蛋
45037,3.0,无穷烤鸡小腿（蜂蜜）,2017/6/4 18:01,E,非饮料,肉干/豆制品/蛋
45038,3.0,无穷烤鸡小腿（蜂蜜）,2017/6/4 18:02,E,非饮料,肉干/豆制品/蛋
45039,3.0,无穷烤鸡小腿（蜂蜜）,2017/6/4 18:10,E,非饮料,肉干/豆制品/蛋
45040,3.0,无穷烤鸡小腿（蜂蜜）,2017/6/4 18:11,E,非饮料,肉干/豆制品/蛋
45041,3.0,无穷烤鸡小腿（蜂蜜）,2017/6/4 18:18,E,非饮料,肉干/豆制品/蛋
45042,3.0,无穷烤鸡小腿（蜂蜜）,2017/6/4 19:14,E,非饮料,肉干/豆制品/蛋
45043,3.0,无穷烤鸡小腿（蜂蜜）,2017/6/4 22:07,E,非饮料,肉干/豆制品/蛋
45044,3.0,无穷烤鸡小腿（蜂蜜）,2017/6/4 22:45,E,非饮料,肉干/豆制品/蛋
45045,3.0,无穷烤鸡小腿（蜂蜜）,2017/6/4 23:04,E,非饮料,肉干/豆制品/蛋
45046,3.0,无穷烤鸡小腿（蜂蜜）,2017/6/4 23:32,E,非饮料,肉干/豆制品/蛋
45047,3.0,无穷烤鸡小腿（蜂蜜）,2017/6/4 23:39,E,非饮料,肉干/豆制品/蛋
45048,3.0,无穷烤鸡小腿（蜂蜜）,2017/6/5 03:31,E,非饮料,肉干/豆制品/蛋
45049,3.0,无穷烤鸡小腿（蜂蜜）,2017/6/5 05:04,E,非饮料,肉干/豆制品/蛋
45050,3.0,无穷烤鸡小腿（蜂蜜）,2017/6/5 07:30,E,非饮料,肉干/豆制品/蛋
45068,3.0,无穷烤鸡小腿（蜂蜜）,2017/7/26 11:06,E,非饮料,肉干/豆制品/蛋
45069,3.0,无穷烤鸡小腿（蜂蜜）,2017/7/27 18:43,E,非饮料,肉干/豆制品/蛋
45071,3.0,无穷烤鸡小腿（蜂蜜）,2017/9/5 19:04,E,非饮料,肉干/豆制品/蛋
45074,3.0,无穷烤鸡小腿（蜂蜜）,2017/9/10 14:19,E,非饮料,肉干/豆制品/蛋
45075,3.0,无穷烤鸡小腿（蜂蜜）,2017/9/10 19:18,E,非饮料,肉干/豆制品/蛋
45078,3.0,无穷烤鸡小腿（蜂蜜）,2017/9/17 08:46,E,非饮料,肉干/豆制品/蛋
45079,3.0,无穷烤鸡小腿（蜂蜜）,2017/9/20 08:55,E,非饮料,肉干/豆制品/蛋
45081,3.0,无穷烤鸡小腿（蜂蜜）,2017/9/23 17:14,E,非饮料,肉干/豆制品/蛋
45082,3.0,无穷烤鸡小腿（蜂蜜）,2017/9/24 06:33,E,非饮料,肉干/豆制品/蛋
45083,3.0,无穷烤鸡小腿（蜂蜜）,2017/9/28 16:11,E,非饮料,肉干/豆制品/蛋
45087,3.0,无穷烤鸡小腿（蜂蜜）,2017/10/11 22:42,E,非饮料,肉干/豆制品/蛋
45089,3.0,无穷烤鸡小腿（蜂蜜）,2017/10/15 12:18,E,非饮料,肉干/豆制品/蛋
45090,3.0,无穷烤鸡小腿（蜂蜜）,2017/10/15 13:25,E,非饮料,肉干/豆制品/蛋
45091,3.0,无穷烤鸡小腿（蜂蜜）,2017/10/15 21:19,E,非饮料,肉干/豆制品/蛋
45092,3.0,无穷烤鸡小腿（蜂蜜）,2017/10/16 08:12,E,非饮料,肉干/豆制品/蛋
45096,3.0,无穷烤鸡小腿（蜂蜜）,2017/10/21 20:34,E,非饮料,肉干/豆制品/蛋
45100,3.0,无穷烤鸡小腿（蜂蜜）,2017/11/1 20:02,E,非饮料,肉干/豆制品/蛋
45101,3.0,无穷烤鸡小腿（蜂蜜）,2017/11/2 12:18,E,非饮料,肉干/豆制品/蛋
45102,3.0,无穷烤鸡小腿（蜂蜜）,2017/11/5 14:43,E,非饮料,肉干/豆制品/蛋
45103,3.0,无穷烤鸡小腿（蜂蜜）,2017/11/5 16:27,E,非饮料,肉干/豆制品/蛋
45105,3.0,无穷烤鸡小腿（蜂蜜）,2017/11/8 11:56,E,非饮料,肉干/豆制品/蛋
45106,3.0,无穷烤鸡小腿（蜂蜜）,2017/11/8 12:30,E,非饮料,肉干/豆制品/蛋
45108,3.0,无穷烤鸡小腿（蜂蜜）,2017/11/12 10:06,E,非饮料,肉干/豆制品/蛋
45109,3.0,无穷烤鸡小腿（蜂蜜）,2017/11/12 16:19,E,非饮料,肉干/豆制品/蛋
45110,3.0,无穷烤鸡小腿（蜂蜜）,2017/11/14 09:20,E,非饮料,肉干/豆制品/蛋
45111,3.0,无穷烤鸡小腿（蜂蜜）,2017/11/14 10:04,E,非饮料,肉干/豆制品/蛋
45113,3.0,无穷烤鸡小腿（蜂蜜）,2017/11/14 14:19,E,非饮料,肉干/豆制品/蛋
45114,3.0,无穷烤鸡小腿（蜂蜜）,2017/11/14 21:19,E,非饮料,肉干/豆制品/蛋
45115,3.0,无穷烤鸡小腿（蜂蜜）,2017/11/15 16:39,E,非饮料,肉干/豆制品/蛋
45118,3.0,无穷烤鸡小腿（蜂蜜）,2017/11/20 16:20,E,非饮料,肉干/豆制品/蛋
45127,34.0,188g澳门永辉鸡仔饼,2017/4/28 13:00,E,非饮料,饼干糕点
45130,34.0,188g澳门永辉鸡仔饼,2017/5/28 21:19,E,非饮料,饼干糕点
45139,34.0,188g澳门永辉鸡仔饼,2017/9/3 16:21,E,非饮料,饼干糕点
45140,34.0,188g澳门永辉鸡仔饼,2017/9/17 13:05,E,非饮料,饼干糕点
45152,34.0,188g澳门永辉鸡仔饼,2017/11/20 14:32,E,非饮料,饼干糕点
45155,34.0,188g澳门永辉鸡仔饼,2017/11/20 19:07,E,非饮料,饼干糕点
45156,34.0,188g澳门永辉鸡仔饼,2017/11/20 21:40,E,非饮料,饼干糕点
45157,34.0,188g澳门永辉鸡仔饼,2017/12/9 20:19,E,非饮料,饼干糕点
45159,5.0,480ml小茗同学冷泡青柠红茶,2017/1/8 11:55,E,饮料,茶饮料
45162,4.5,480ml小茗同学冷泡青柠红茶,2017/3/29 13:15,E,饮料,茶饮料
45163,5.0,480ml小茗同学冷泡青柠红茶,2017/3/30 03:02,E,饮料,茶饮料
45164,5.0,480ml小茗同学冷泡青柠红茶,2017/3/30 09:37,E,饮料,茶饮料
45167,4.5,480ml小茗同学冷泡青柠红茶,2017/4/13 17:47,E,饮料,茶饮料
45169,4.5,480ml小茗同学冷泡青柠红茶,2017/4/13 20:02,E,饮料,茶饮料
45171,5.5,480ml小茗同学冷泡青柠红茶,2017/4/30 11:36,E,饮料,茶饮料
45174,4.5,480ml小茗同学冷泡青柠红茶,2017/5/5 18:34,E,饮料,茶饮料
45175,4.5,480ml小茗同学冷泡青柠红茶,2017/5/13 11:59,E,饮料,茶饮料
45181,5.0,480ml小茗同学冷泡青柠红茶,2017/5/20 11:58,E,饮料,茶饮料
45183,4.5,480ml小茗同学冷泡青柠红茶,2017/5/22 02:15,E,饮料,茶饮料
45186,5.5,480ml小茗同学冷泡青柠红茶,2017/5/26 19:57,E,饮料,茶饮料
45187,5.5,480ml小茗同学冷泡青柠红茶,2017/5/27 16:19,E,饮料,茶饮料
45188,5.5,480ml小茗同学冷泡青柠红茶,2017/5/27 20:56,E,饮料,茶饮料
45190,4.5,480ml小茗同学冷泡青柠红茶,2017/5/28 18:08,E,饮料,茶饮料
45191,4.5,480ml小茗同学冷泡青柠红茶,2017/5/29 03:29,E,饮料,茶饮料
45193,5.5,480ml小茗同学冷泡青柠红茶,2017/5/30 17:38,E,饮料,茶饮料
45196,4.5,480ml小茗同学冷泡青柠红茶,2017/6/2 11:14,E,饮料,茶饮料
45197,4.5,480ml小茗同学冷泡青柠红茶,2017/6/2 16:04,E,饮料,茶饮料
45205,4.5,480ml小茗同学冷泡青柠红茶,2017/6/10 15:30,E,饮料,茶饮料
45206,4.5,480ml小茗同学冷泡青柠红茶,2017/6/10 16:07,E,饮料,茶饮料
45207,4.5,480ml小茗同学冷泡青柠红茶,2017/6/10 19:04,E,饮料,茶饮料
45214,5.0,480ml小茗同学冷泡青柠红茶,2017/6/20 12:04,E,饮料,茶饮料
45216,4.5,480ml小茗同学冷泡青柠红茶,2017/6/22 04:38,E,饮料,茶饮料
45219,4.5,480ml小茗同学冷泡青柠红茶,2017/6/23 13:40,E,饮料,茶饮料
45225,4.5,480ml小茗同学冷泡青柠红茶,2017/6/28 14:01,E,饮料,茶饮料
45226,4.5,480ml小茗同学冷泡青柠红茶,2017/6/28 14:14,E,饮料,茶饮料
45227,4.5,480ml小茗同学冷泡青柠红茶,2017/6/28 15:42,E,饮料,茶饮料
45228,4.5,480ml小茗同学冷泡青柠红茶,2017/6/28 15:44,E,饮料,茶饮料
45229,4.5,480ml小茗同学冷泡青柠红茶,2017/6/28 15:49,E,饮料,茶饮料
45230,4.5,480ml小茗同学冷泡青柠红茶,2017/6/28 15:54,E,饮料,茶饮料
45231,4.5,480ml小茗同学冷泡青柠红茶,2017/6/28 16:41,E,饮料,茶饮料
45232,4.5,480ml小茗同学冷泡青柠红茶,2017/6/28 16:53,E,饮料,茶饮料
45233,5.5,480ml小茗同学冷泡青柠红茶,2017/6/28 17:00,E,饮料,茶饮料
45239,5.5,480ml小茗同学冷泡青柠红茶,2017/7/24 12:43,E,饮料,茶饮料
45244,5.5,480ml小茗同学冷泡青柠红茶,2017/7/31 09:48,E,饮料,茶饮料
45245,5.0,480ml小茗同学冷泡青柠红茶,2017/9/2 20:49,E,饮料,茶饮料
45248,5.5,480ml小茗同学冷泡青柠红茶,2017/9/6 10:12,E,饮料,茶饮料
45251,5.5,480ml小茗同学冷泡青柠红茶,2017/9/7 09:06,E,饮料,茶饮料
45254,4.5,480ml小茗同学冷泡青柠红茶,2017/9/12 09:00,E,饮料,茶饮料
45255,4.5,480ml小茗同学冷泡青柠红茶,2017/9/14 08:37,E,饮料,茶饮料
45257,5.5,480ml小茗同学冷泡青柠红茶,2017/9/17 13:07,E,饮料,茶饮料
45258,5.0,480ml小茗同学冷泡青柠红茶,2017/9/17 13:22,E,饮料,茶饮料
45260,5.0,480ml小茗同学冷泡青柠红茶,2017/9/21 16:39,E,饮料,茶饮料
45262,5.5,480ml小茗同学冷泡青柠红茶,2017/9/23 08:41,E,饮料,茶饮料
45263,5.5,480ml小茗同学冷泡青柠红茶,2017/9/23 15:32,E,饮料,茶饮料
45264,5.5,480ml小茗同学冷泡青柠红茶,2017/9/24 09:55,E,饮料,茶饮料
45269,4.5,480ml小茗同学冷泡青柠红茶,2017/9/29 08:51,E,饮料,茶饮料
45281,4.5,480ml小茗同学冷泡青柠红茶,2017/10/12 05:51,E,饮料,茶饮料
45292,5.5,480ml小茗同学冷泡青柠红茶,2017/10/26 21:33,E,饮料,茶饮料
45294,4.5,480ml小茗同学冷泡青柠红茶,2017/10/27 22:26,E,饮料,茶饮料
45295,5.5,480ml小茗同学冷泡青柠红茶,2017/10/27 23:02,E,饮料,茶饮料
45296,4.5,480ml小茗同学冷泡青柠红茶,2017/10/27 23:23,E,饮料,茶饮料
45300,5.5,480ml小茗同学冷泡青柠红茶,2017/10/29 13:19,E,饮料,茶饮料
45304,5.5,480ml小茗同学冷泡青柠红茶,2017/11/1 09:44,E,饮料,茶饮料
45307,5.5,480ml小茗同学冷泡青柠红茶,2017/11/4 10:40,E,饮料,茶饮料
45309,4.5,480ml小茗同学冷泡青柠红茶,2017/11/5 15:55,E,饮料,茶饮料
45310,5.0,480ml小茗同学冷泡青柠红茶,2017/11/7 11:47,E,饮料,茶饮料
45311,4.5,480ml小茗同学冷泡青柠红茶,2017/11/7 14:01,E,饮料,茶饮料
45312,5.5,480ml小茗同学冷泡青柠红茶,2017/11/7 18:43,E,饮料,茶饮料
45314,5.5,480ml小茗同学冷泡青柠红茶,2017/11/9 09:36,E,饮料,茶饮料
45317,5.0,480ml小茗同学冷泡青柠红茶,2017/11/11 17:59,E,饮料,茶饮料
45318,5.0,480ml小茗同学冷泡青柠红茶,2017/11/11 19:39,E,饮料,茶饮料
45320,5.5,480ml小茗同学冷泡青柠红茶,2017/11/13 16:47,E,饮料,茶饮料
45322,4.5,480ml小茗同学冷泡青柠红茶,2017/11/14 12:52,E,饮料,茶饮料
45330,4.5,480ml小茗同学冷泡青柠红茶,2017/11/19 16:48,E,饮料,茶饮料
45348,5.5,480ml小茗同学冷泡青柠红茶,2017/12/18 05:41,E,饮料,茶饮料
45350,4.5,480ml小茗同学冷泡青柠红茶,2017/12/20 08:56,E,饮料,茶饮料
45351,5.0,480ml小茗同学冷泡青柠红茶,2017/12/22 18:54,E,饮料,茶饮料
45352,5.0,480ml小茗同学冷泡青柠红茶,2017/12/23 15:49,E,饮料,茶饮料
45359,1.2,10g卫龙亲嘴烧香辣味,2017/1/17 00:51,E,非饮料,肉干/豆制品/蛋
45360,1.0,10g卫龙亲嘴烧香辣味,2017/1/17 10:21,E,非饮料,肉干/豆制品/蛋
45362,2.0,10g卫龙亲嘴烧香辣味,2017/2/1 15:27,E,非饮料,肉干/豆制品/蛋
45363,1.5,10g卫龙亲嘴烧香辣味,2017/3/29 13:55,E,非饮料,肉干/豆制品/蛋
45368,2.0,10g卫龙亲嘴烧香辣味,2017/4/11 03:56,E,非饮料,肉干/豆制品/蛋
45372,1.2,10g卫龙亲嘴烧香辣味,2017/4/16 13:41,E,非饮料,肉干/豆制品/蛋
45378,2.4,10g卫龙亲嘴烧香辣味,2017/5/1 22:49,E,非饮料,肉干/豆制品/蛋
45382,2.0,10g卫龙亲嘴烧香辣味,2017/5/12 22:42,E,非饮料,肉干/豆制品/蛋
45385,0.6,10g卫龙亲嘴烧香辣味,2017/5/24 07:51,E,非饮料,肉干/豆制品/蛋
45388,1.2,10g卫龙亲嘴烧香辣味,2017/5/29 20:44,E,非饮料,肉干/豆制品/蛋
45389,0.5,10g卫龙亲嘴烧香辣味,2017/5/30 12:14,E,非饮料,肉干/豆制品/蛋
45399,3.0,10g卫龙亲嘴烧香辣味,2017/6/10 18:05,E,非饮料,肉干/豆制品/蛋
45419,1.0,10g卫龙亲嘴烧香辣味,2017/7/25 07:41,E,非饮料,肉干/豆制品/蛋
45422,0.5,10g卫龙亲嘴烧香辣味,2017/7/27 17:54,E,非饮料,肉干/豆制品/蛋
45424,1.8,10g卫龙亲嘴烧香辣味,2017/7/31 09:06,E,非饮料,肉干/豆制品/蛋
45431,2.0,10g卫龙亲嘴烧香辣味,2017/8/11 20:31,E,非饮料,肉干/豆制品/蛋
45442,1.0,10g卫龙亲嘴烧香辣味,2017/8/15 09:21,E,非饮料,肉干/豆制品/蛋
45449,0.6,10g卫龙亲嘴烧香辣味,2017/8/17 17:13,E,非饮料,肉干/豆制品/蛋
45452,0.5,10g卫龙亲嘴烧香辣味,2017/8/18 16:48,E,非饮料,肉干/豆制品/蛋
45453,0.5,10g卫龙亲嘴烧香辣味,2017/8/18 17:32,E,非饮料,肉干/豆制品/蛋
45454,0.5,10g卫龙亲嘴烧香辣味,2017/8/19 17:54,E,非饮料,肉干/豆制品/蛋
45463,0.5,10g卫龙亲嘴烧香辣味,2017/9/6 20:40,E,非饮料,肉干/豆制品/蛋
45464,1.0,10g卫龙亲嘴烧香辣味,2017/9/6 21:19,E,非饮料,肉干/豆制品/蛋
45466,1.2,10g卫龙亲嘴烧香辣味,2017/9/10 18:21,E,非饮料,肉干/豆制品/蛋
45467,1.5,10g卫龙亲嘴烧香辣味,2017/9/10 21:09,E,非饮料,肉干/豆制品/蛋
45468,1.2,10g卫龙亲嘴烧香辣味,2017/9/14 15:29,E,非饮料,肉干/豆制品/蛋
45469,1.0,10g卫龙亲嘴烧香辣味,2017/9/15 12:34,E,非饮料,肉干/豆制品/蛋
45475,1.5,10g卫龙亲嘴烧香辣味,2017/9/22 17:42,E,非饮料,肉干/豆制品/蛋
45478,2.0,10g卫龙亲嘴烧香辣味,2017/9/30 08:42,E,非饮料,肉干/豆制品/蛋
45488,3.0,10g卫龙亲嘴烧香辣味,2017/10/15 00:24,E,非饮料,肉干/豆制品/蛋
45499,1.0,10g卫龙亲嘴烧香辣味,2017/10/27 16:10,E,非饮料,肉干/豆制品/蛋
45500,0.6,10g卫龙亲嘴烧香辣味,2017/10/28 14:48,E,非饮料,肉干/豆制品/蛋
45503,0.6,10g卫龙亲嘴烧香辣味,2017/11/1 17:58,E,非饮料,肉干/豆制品/蛋
45507,2.5,10g卫龙亲嘴烧香辣味,2017/11/6 15:20,E,非饮料,肉干/豆制品/蛋
45511,0.6,10g卫龙亲嘴烧香辣味,2017/11/8 17:15,E,非饮料,肉干/豆制品/蛋
45512,0.6,10g卫龙亲嘴烧香辣味,2017/11/8 17:38,E,非饮料,肉干/豆制品/蛋
45515,0.5,10g卫龙亲嘴烧香辣味,2017/11/14 22:14,E,非饮料,肉干/豆制品/蛋
45517,1.2,10g卫龙亲嘴烧香辣味,2017/11/17 18:02,E,非饮料,肉干/豆制品/蛋
45523,0.6,10g卫龙亲嘴烧香辣味,2017/11/19 16:46,E,非饮料,肉干/豆制品/蛋
45539,1.5,10g卫龙亲嘴烧香辣味,2017/12/12 15:04,E,非饮料,肉干/豆制品/蛋
45540,1.2,10g卫龙亲嘴烧香辣味,2017/12/12 15:13,E,非饮料,肉干/豆制品/蛋
45541,2.5,10g卫龙亲嘴烧香辣味,2017/12/12 15:22,E,非饮料,肉干/豆制品/蛋
45542,0.6,10g卫龙亲嘴烧香辣味,2017/12/12 15:25,E,非饮料,肉干/豆制品/蛋
