,金额,商品,支付时间,地点,大类,二级类
50667,4.5,250ml燕塘红枣牛奶,2017/12/9 19:19,A,饮料,乳制品
50672,4.5,250ml燕塘红枣牛奶,2017/12/10 12:21,A,饮料,乳制品
50673,4.5,250ml燕塘红枣牛奶,2017/12/10 12:48,A,饮料,乳制品
50676,4.5,250ml燕塘红枣牛奶,2017/12/10 20:08,A,饮料,乳制品
50678,4.5,250ml燕塘红枣牛奶,2017/12/11 04:32,A,饮料,乳制品
50679,4.5,250ml燕塘红枣牛奶,2017/12/11 18:24,A,饮料,乳制品
50682,4.5,250ml燕塘红枣牛奶,2017/12/13 19:07,A,饮料,乳制品
50692,4.5,250ml燕塘红枣牛奶,2017/12/19 03:51,A,饮料,乳制品
50693,4.5,250ml燕塘红枣牛奶,2017/12/19 04:01,A,饮料,乳制品
50696,4.5,250ml燕塘红枣牛奶,2017/12/20 22:57,A,饮料,乳制品
50702,4.5,250ml燕塘红枣牛奶,2017/12/27 17:47,A,饮料,乳制品
50703,4.5,250ml燕塘红枣牛奶,2017/12/30 18:24,A,饮料,乳制品
50705,3.0,百事可乐500ml,2017/1/9 15:17,A,饮料,碳酸饮料
50706,3.0,百事可乐500ml,2017/1/9 23:13,A,饮料,碳酸饮料
50708,3.0,百事可乐500ml,2017/1/10 14:55,A,饮料,碳酸饮料
50709,3.0,百事可乐500ml,2017/1/31 15:23,A,饮料,碳酸饮料
50710,3.0,百事可乐500ml,2017/1/31 15:37,A,饮料,碳酸饮料
50711,3.0,百事可乐500ml,2017/1/31 16:17,A,饮料,碳酸饮料
50715,3.0,百事可乐500ml,2017/3/30 20:09,A,饮料,碳酸饮料
50729,3.0,百事可乐500ml,2017/6/4 14:52,A,饮料,碳酸饮料
50730,3.0,百事可乐500ml,2017/6/5 09:38,A,饮料,碳酸饮料
50732,3.0,百事可乐500ml,2017/6/8 09:31,A,饮料,碳酸饮料
50736,3.0,百事可乐500ml,2017/6/30 08:59,A,饮料,碳酸饮料
50744,3.0,百事可乐500ml,2017/8/17 21:24,A,饮料,碳酸饮料
50746,3.0,百事可乐500ml,2017/8/23 12:12,A,饮料,碳酸饮料
50747,3.0,百事可乐500ml,2017/8/23 20:01,A,饮料,碳酸饮料
50810,3.0,百事可乐500ml,2017/12/1 19:26,A,饮料,碳酸饮料
50816,3.0,百事可乐500ml,2017/12/6 02:03,A,饮料,碳酸饮料
50822,3.0,百事可乐500ml,2017/12/9 12:02,A,饮料,碳酸饮料
50829,3.0,百事可乐500ml,2017/12/14 14:05,A,饮料,碳酸饮料
50831,3.0,百事可乐500ml,2017/12/14 19:31,A,饮料,碳酸饮料
50832,3.0,百事可乐500ml,2017/12/15 10:00,A,饮料,碳酸饮料
50834,3.0,百事可乐500ml,2017/12/15 21:27,A,饮料,碳酸饮料
50838,3.0,百事可乐500ml,2017/12/16 22:31,A,饮料,碳酸饮料
50839,3.0,百事可乐500ml,2017/12/17 21:17,A,饮料,碳酸饮料
50856,4.0,王老吉（500ml）,2017/1/9 17:40,A,饮料,茶饮料
50857,4.0,王老吉（500ml）,2017/1/9 18:05,A,饮料,茶饮料
50860,4.0,王老吉（500ml）,2017/1/10 13:18,A,饮料,茶饮料
50871,4.0,王老吉（500ml）,2017/2/1 17:51,A,饮料,茶饮料
50883,4.0,王老吉（500ml）,2017/2/27 14:38,A,饮料,茶饮料
50889,4.0,王老吉（500ml）,2017/3/28 22:09,A,饮料,茶饮料
50892,4.0,王老吉（500ml）,2017/3/28 23:58,A,饮料,茶饮料
50904,4.0,王老吉（500ml）,2017/3/29 21:25,A,饮料,茶饮料
50907,4.0,王老吉（500ml）,2017/3/30 19:12,A,饮料,茶饮料
50926,4.0,王老吉（500ml）,2017/4/11 18:12,A,饮料,茶饮料
50929,4.0,王老吉（500ml）,2017/4/11 22:13,A,饮料,茶饮料
50968,4.0,王老吉（500ml）,2017/4/27 18:27,A,饮料,茶饮料
50978,4.0,王老吉（500ml）,2017/5/14 12:03,A,饮料,茶饮料
50979,4.0,王老吉（500ml）,2017/5/15 11:32,A,饮料,茶饮料
50980,4.0,王老吉（500ml）,2017/5/17 16:55,A,饮料,茶饮料
50985,4.0,王老吉（500ml）,2017/5/22 07:47,A,饮料,茶饮料
50991,4.0,王老吉（500ml）,2017/5/26 02:25,A,饮料,茶饮料
50996,4.0,王老吉（500ml）,2017/5/30 22:13,A,饮料,茶饮料
51006,4.5,王老吉（500ml）,2017/6/2 17:25,A,饮料,茶饮料
51012,4.0,王老吉（500ml）,2017/6/5 09:37,A,饮料,茶饮料
51026,4.0,王老吉（500ml）,2017/6/9 23:18,A,饮料,茶饮料
51035,4.0,王老吉（500ml）,2017/6/15 16:32,A,饮料,茶饮料
51041,4.0,王老吉（500ml）,2017/6/18 16:31,A,饮料,茶饮料
51045,4.0,王老吉（500ml）,2017/6/20 18:49,A,饮料,茶饮料
51058,4.0,王老吉（500ml）,2017/6/23 16:12,A,饮料,茶饮料
51071,4.0,王老吉（500ml）,2017/6/27 15:57,A,饮料,茶饮料
51074,4.0,王老吉（500ml）,2017/6/28 09:28,A,饮料,茶饮料
51075,4.0,王老吉（500ml）,2017/6/28 09:57,A,饮料,茶饮料
51079,4.0,王老吉（500ml）,2017/6/29 12:17,A,饮料,茶饮料
51080,4.0,王老吉（500ml）,2017/6/29 13:41,A,饮料,茶饮料
51084,4.0,王老吉（500ml）,2017/6/30 07:41,A,饮料,茶饮料
51086,4.0,王老吉（500ml）,2017/6/30 10:06,A,饮料,茶饮料
51090,4.0,王老吉（500ml）,2017/7/5 11:00,A,饮料,茶饮料
51091,4.0,王老吉（500ml）,2017/7/5 12:12,A,饮料,茶饮料
51093,4.0,王老吉（500ml）,2017/7/7 09:33,A,饮料,茶饮料
51094,4.0,王老吉（500ml）,2017/7/7 21:05,A,饮料,茶饮料
51126,4.0,王老吉（500ml）,2017/7/30 08:45,A,饮料,茶饮料
51131,4.0,王老吉（500ml）,2017/7/31 09:24,A,饮料,茶饮料
51132,4.0,王老吉（500ml）,2017/7/31 20:15,A,饮料,茶饮料
51136,4.0,王老吉（500ml）,2017/8/1 10:19,A,饮料,茶饮料
51159,4.0,王老吉（500ml）,2017/8/6 17:38,A,饮料,茶饮料
51172,4.0,王老吉（500ml）,2017/8/9 15:44,A,饮料,茶饮料
51174,4.0,王老吉（500ml）,2017/8/9 16:43,A,饮料,茶饮料
51206,4.0,王老吉（500ml）,2017/8/17 22:14,A,饮料,茶饮料
51211,4.0,王老吉（500ml）,2017/8/18 09:37,A,饮料,茶饮料
51213,4.0,王老吉（500ml）,2017/8/18 13:48,A,饮料,茶饮料
51240,4.0,王老吉（500ml）,2017/8/21 17:13,A,饮料,茶饮料
51251,4.0,王老吉（500ml）,2017/8/24 23:07,A,饮料,茶饮料
51254,4.0,王老吉（500ml）,2017/8/26 18:23,A,饮料,茶饮料
51265,4.0,王老吉（500ml）,2017/8/30 17:23,A,饮料,茶饮料
51276,4.0,王老吉（500ml）,2017/9/3 15:24,A,饮料,茶饮料
51302,4.0,王老吉（500ml）,2017/9/9 19:03,A,饮料,茶饮料
51307,4.0,王老吉（500ml）,2017/9/11 10:11,A,饮料,茶饮料
51326,4.0,王老吉（500ml）,2017/9/15 21:34,A,饮料,茶饮料
51342,4.0,王老吉（500ml）,2017/9/17 17:29,A,饮料,茶饮料
51347,4.0,王老吉（500ml）,2017/9/18 14:16,A,饮料,茶饮料
51352,4.0,王老吉（500ml）,2017/9/20 14:32,A,饮料,茶饮料
51353,4.0,王老吉（500ml）,2017/9/20 14:46,A,饮料,茶饮料
51362,4.0,王老吉（500ml）,2017/9/21 20:06,A,饮料,茶饮料
51372,4.0,王老吉（500ml）,2017/9/23 08:41,A,饮料,茶饮料
51375,4.0,王老吉（500ml）,2017/9/23 10:38,A,饮料,茶饮料
51378,4.0,王老吉（500ml）,2017/9/23 17:19,A,饮料,茶饮料
51399,4.0,王老吉（500ml）,2017/9/27 13:14,A,饮料,茶饮料
51400,4.0,王老吉（500ml）,2017/9/27 15:07,A,饮料,茶饮料
51402,4.0,王老吉（500ml）,2017/9/27 15:40,A,饮料,茶饮料
51414,4.0,王老吉（500ml）,2017/9/29 18:23,A,饮料,茶饮料
51436,4.0,王老吉（500ml）,2017/10/5 08:12,A,饮料,茶饮料
51437,4.0,王老吉（500ml）,2017/10/5 09:04,A,饮料,茶饮料
51453,4.0,王老吉（500ml）,2017/10/7 21:14,A,饮料,茶饮料
51464,4.0,王老吉（500ml）,2017/10/11 17:40,A,饮料,茶饮料
51490,4.0,王老吉（500ml）,2017/10/16 12:19,A,饮料,茶饮料
51498,4.0,王老吉（500ml）,2017/10/16 19:06,A,饮料,茶饮料
51499,4.0,王老吉（500ml）,2017/10/16 19:34,A,饮料,茶饮料
51505,4.0,王老吉（500ml）,2017/10/18 11:58,A,饮料,茶饮料
51507,4.0,王老吉（500ml）,2017/10/18 13:05,A,饮料,茶饮料
51510,4.0,王老吉（500ml）,2017/10/18 17:59,A,饮料,茶饮料
51534,4.0,王老吉（500ml）,2017/10/21 16:21,A,饮料,茶饮料
51557,4.0,王老吉（500ml）,2017/10/25 12:06,A,饮料,茶饮料
51579,4.0,王老吉（500ml）,2017/10/28 07:11,A,饮料,茶饮料
51589,4.0,王老吉（500ml）,2017/10/28 20:05,A,饮料,茶饮料
51610,4.0,王老吉（500ml）,2017/10/30 20:29,A,饮料,茶饮料
51614,4.0,王老吉（500ml）,2017/10/31 15:31,A,饮料,茶饮料
51628,4.0,王老吉（500ml）,2017/11/1 20:19,A,饮料,茶饮料
51635,4.0,王老吉（500ml）,2017/11/2 16:10,A,饮料,茶饮料
51645,4.0,王老吉（500ml）,2017/11/4 14:07,A,饮料,茶饮料
51707,4.0,王老吉（500ml）,2017/11/10 17:17,A,饮料,茶饮料
51712,4.0,王老吉（500ml）,2017/11/11 15:05,A,饮料,茶饮料
51764,4.0,王老吉（500ml）,2017/11/16 16:04,A,饮料,茶饮料
51767,4.0,王老吉（500ml）,2017/11/17 12:55,A,饮料,茶饮料
51772,4.0,王老吉（500ml）,2017/11/18 09:57,A,饮料,茶饮料
51799,4.0,王老吉（500ml）,2017/11/19 19:20,A,饮料,茶饮料
51815,4.0,王老吉（500ml）,2017/11/20 21:16,A,饮料,茶饮料
51833,4.0,王老吉（500ml）,2017/12/1 20:46,A,饮料,茶饮料
51838,4.0,王老吉（500ml）,2017/12/2 17:44,A,饮料,茶饮料
51840,4.0,王老吉（500ml）,2017/12/2 18:59,A,饮料,茶饮料
51842,4.0,王老吉（500ml）,2017/12/3 05:34,A,饮料,茶饮料
51843,4.0,王老吉（500ml）,2017/12/3 12:21,A,饮料,茶饮料
51865,4.0,王老吉（500ml）,2017/12/5 16:37,A,饮料,茶饮料
51868,4.0,王老吉（500ml）,2017/12/5 17:59,A,饮料,茶饮料
51871,4.0,王老吉（500ml）,2017/12/5 20:17,A,饮料,茶饮料
51891,4.0,王老吉（500ml）,2017/12/10 00:37,A,饮料,茶饮料
51900,4.0,王老吉（500ml）,2017/12/10 22:33,A,饮料,茶饮料
51919,4.0,王老吉（500ml）,2017/12/13 10:14,A,饮料,茶饮料
51939,4.0,王老吉（500ml）,2017/12/16 10:25,A,饮料,茶饮料
51976,4.0,王老吉（500ml）,2017/12/22 16:03,A,饮料,茶饮料
51980,4.0,王老吉（500ml）,2017/12/23 20:10,A,饮料,茶饮料
51999,4.0,王老吉（500ml）,2017/12/25 20:20,A,饮料,茶饮料
52007,4.0,王老吉（500ml）,2017/12/28 18:02,A,饮料,茶饮料
52031,10.0,味之不规则饼干（芝士味）,2017/11/20 10:29,A,非饮料,饼干糕点
52034,6.5,70g乐事薯片原味,2017/1/8 21:53,A,非饮料,膨化食品
52041,6.5,70g乐事薯片原味,2017/5/22 18:06,A,非饮料,膨化食品
52046,6.5,70g乐事薯片原味,2017/6/12 23:42,A,非饮料,膨化食品
52070,6.5,70g乐事薯片原味,2017/10/31 00:22,A,非饮料,膨化食品
52074,6.5,70g乐事薯片原味,2017/11/6 16:48,A,非饮料,膨化食品
52079,6.5,70g乐事薯片原味,2017/11/15 09:15,A,非饮料,膨化食品
52081,6.5,70g乐事薯片原味,2017/12/1 00:05,A,非饮料,膨化食品
52092,6.5,70g乐事薯片原味,2017/12/5 20:10,A,非饮料,膨化食品
52093,6.5,70g乐事薯片原味,2017/12/7 00:48,A,非饮料,膨化食品
52097,4.5,250ML东鹏特饮,2017/1/9 17:18,A,饮料,功能饮料
52106,4.5,250ML东鹏特饮,2017/4/23 23:52,A,饮料,功能饮料
52114,4.5,250ML东鹏特饮,2017/5/5 10:29,A,饮料,功能饮料
52122,4.5,250ML东鹏特饮,2017/5/29 07:53,A,饮料,功能饮料
52124,4.5,250ML东鹏特饮,2017/6/4 11:53,A,饮料,功能饮料
52136,4.5,250ML东鹏特饮,2017/6/21 22:41,A,饮料,功能饮料
52137,4.5,250ML东鹏特饮,2017/6/23 17:42,A,饮料,功能饮料
52146,4.5,250ML东鹏特饮,2017/8/19 19:03,A,饮料,功能饮料
52148,3.5,250ML东鹏特饮,2017/9/8 15:08,A,饮料,功能饮料
52149,4.5,250ML东鹏特饮,2017/9/9 15:42,A,饮料,功能饮料
52154,4.5,250ML东鹏特饮,2017/9/17 08:57,A,饮料,功能饮料
52156,4.5,250ML东鹏特饮,2017/9/21 12:30,A,饮料,功能饮料
52166,4.5,250ML东鹏特饮,2017/10/17 13:52,A,饮料,功能饮料
52168,4.5,250ML东鹏特饮,2017/10/21 02:12,A,饮料,功能饮料
52212,4.5,250ML东鹏特饮,2017/12/21 09:00,A,饮料,功能饮料
52215,18.0,260g马来西亚进口茱蒂丝口口香饼干,2017/1/8 22:42,A,非饮料,饼干糕点
52229,36.0,260g马来西亚进口茱蒂丝口口香饼干,2017/5/24 15:03,A,非饮料,饼干糕点
52239,36.0,260g马来西亚进口茱蒂丝口口香饼干,2017/6/19 22:53,A,非饮料,饼干糕点
52249,36.0,260g马来西亚进口茱蒂丝口口香饼干,2017/9/6 16:37,A,非饮料,饼干糕点
52255,36.0,260g马来西亚进口茱蒂丝口口香饼干,2017/9/15 11:16,A,非饮料,饼干糕点
52276,36.0,260g马来西亚进口茱蒂丝口口香饼干,2017/11/3 10:19,A,非饮料,饼干糕点
52292,18.0,260g马来西亚进口茱蒂丝口口香饼干,2017/12/1 23:50,A,非饮料,饼干糕点
52296,18.0,260g马来西亚进口茱蒂丝口口香饼干,2017/12/7 21:33,A,非饮料,饼干糕点
52302,4.5,50g双层百力滋奶咖味,2017/1/9 00:34,A,非饮料,饼干糕点
52311,4.5,50g双层百力滋奶咖味,2017/9/28 21:12,A,非饮料,饼干糕点
52314,4.5,50g双层百力滋奶咖味,2017/10/22 07:11,A,非饮料,饼干糕点
52316,4.5,50g双层百力滋奶咖味,2017/11/7 11:42,A,非饮料,饼干糕点
52320,4.5,50g双层百力滋奶咖味,2017/12/1 10:52,A,非饮料,饼干糕点
52325,6.5,250ml红牛,2017/1/9 02:06,A,饮料,功能饮料
52334,6.5,250ml红牛,2017/3/31 01:36,A,饮料,功能饮料
52339,6.5,250ml红牛,2017/4/16 17:51,A,饮料,功能饮料
52348,6.5,250ml红牛,2017/4/26 22:30,A,饮料,功能饮料
52361,6.5,250ml红牛,2017/5/5 00:26,A,饮料,功能饮料
52362,6.5,250ml红牛,2017/5/5 14:57,A,饮料,功能饮料
52364,6.5,250ml红牛,2017/5/7 11:53,A,饮料,功能饮料
52369,6.5,250ml红牛,2017/5/12 10:08,A,饮料,功能饮料
52371,6.5,250ml红牛,2017/5/12 22:49,A,饮料,功能饮料
52374,6.5,250ml红牛,2017/5/19 11:56,A,饮料,功能饮料
52378,6.5,250ml红牛,2017/5/21 07:47,A,饮料,功能饮料
52384,6.5,250ml红牛,2017/5/24 14:41,A,饮料,功能饮料
52386,6.5,250ml红牛,2017/5/26 03:11,A,饮料,功能饮料
52388,6.5,250ml红牛,2017/5/28 21:49,A,饮料,功能饮料
52395,6.5,250ml红牛,2017/6/2 12:38,A,饮料,功能饮料
52397,6.5,250ml红牛,2017/6/5 18:48,A,饮料,功能饮料
52398,6.5,250ml红牛,2017/6/5 23:09,A,饮料,功能饮料
52403,6.5,250ml红牛,2017/6/8 09:02,A,饮料,功能饮料
52409,6.5,250ml红牛,2017/6/13 00:06,A,饮料,功能饮料
52410,6.5,250ml红牛,2017/6/15 23:37,A,饮料,功能饮料
52413,6.5,250ml红牛,2017/6/22 11:34,A,饮料,功能饮料
52422,6.5,250ml红牛,2017/6/30 05:28,A,饮料,功能饮料
52427,6.5,250ml红牛,2017/6/30 19:59,A,饮料,功能饮料
52430,6.5,250ml红牛,2017/6/30 21:07,A,饮料,功能饮料
52435,6.5,250ml红牛,2017/7/27 16:14,A,饮料,功能饮料
52437,6.5,250ml红牛,2017/7/30 17:03,A,饮料,功能饮料
52438,6.5,250ml红牛,2017/7/31 15:29,A,饮料,功能饮料
52459,6.5,250ml红牛,2017/9/15 15:18,A,饮料,功能饮料
52461,6.5,250ml红牛,2017/9/17 10:17,A,饮料,功能饮料
52478,6.5,250ml红牛,2017/9/23 15:26,A,饮料,功能饮料
52492,6.5,250ml红牛,2017/10/11 06:26,A,饮料,功能饮料
52494,6.5,250ml红牛,2017/10/12 21:46,A,饮料,功能饮料
52515,6.5,250ml红牛,2017/10/25 02:49,A,饮料,功能饮料
52516,6.5,250ml红牛,2017/10/26 00:28,A,饮料,功能饮料
52522,6.5,250ml红牛,2017/10/29 05:08,A,饮料,功能饮料
52526,6.5,250ml红牛,2017/10/30 16:07,A,饮料,功能饮料
52528,6.5,250ml红牛,2017/10/30 22:00,A,饮料,功能饮料
52531,6.5,250ml红牛,2017/11/1 16:31,A,饮料,功能饮料
52534,6.5,250ml红牛,2017/11/4 12:19,A,饮料,功能饮料
52551,6.5,250ml红牛,2017/11/11 09:01,A,饮料,功能饮料
52558,6.5,250ml红牛,2017/11/12 15:20,A,饮料,功能饮料
52562,6.5,250ml红牛,2017/11/13 17:10,A,饮料,功能饮料
52565,6.5,250ml红牛,2017/11/14 10:02,A,饮料,功能饮料
52570,6.5,250ml红牛,2017/11/15 09:11,A,饮料,功能饮料
52574,6.5,250ml红牛,2017/11/16 13:42,A,饮料,功能饮料
52576,6.5,250ml红牛,2017/11/17 18:20,A,饮料,功能饮料
52581,6.5,250ml红牛,2017/11/19 15:58,A,饮料,功能饮料
52586,6.5,250ml红牛,2017/11/20 13:50,A,饮料,功能饮料
52589,6.5,250ml红牛,2017/11/20 17:46,A,饮料,功能饮料
52593,6.5,250ml红牛,2017/12/1 00:08,A,饮料,功能饮料
52612,6.5,250ml红牛,2017/12/4 08:51,A,饮料,功能饮料
52615,6.5,250ml红牛,2017/12/4 14:50,A,饮料,功能饮料
52619,6.5,250ml红牛,2017/12/4 23:11,A,饮料,功能饮料
52627,6.5,250ml红牛,2017/12/6 16:32,A,饮料,功能饮料
52632,6.5,250ml红牛,2017/12/9 20:02,A,饮料,功能饮料
52646,3.0,可口可乐（500ml）,2017/1/27 16:22,A,饮料,碳酸饮料
52652,3.0,可口可乐（500ml）,2017/2/8 09:17,A,饮料,碳酸饮料
52670,3.0,可口可乐（500ml）,2017/3/29 14:10,A,饮料,碳酸饮料
52672,3.0,可口可乐（500ml）,2017/3/29 19:04,A,饮料,碳酸饮料
52684,3.0,可口可乐（500ml）,2017/4/27 14:14,A,饮料,碳酸饮料
52685,3.0,可口可乐（500ml）,2017/4/29 17:53,A,饮料,碳酸饮料
52688,3.0,可口可乐（500ml）,2017/5/1 02:30,A,饮料,碳酸饮料
52697,3.0,可口可乐（500ml）,2017/5/24 17:33,A,饮料,碳酸饮料
52698,3.0,可口可乐（500ml）,2017/5/25 17:33,A,饮料,碳酸饮料
52701,3.0,可口可乐（500ml）,2017/5/26 12:19,A,饮料,碳酸饮料
52717,3.5,可口可乐（500ml）,2017/6/2 21:38,A,饮料,碳酸饮料
52723,3.0,可口可乐（500ml）,2017/6/4 12:31,A,饮料,碳酸饮料
52727,3.0,可口可乐（500ml）,2017/6/5 09:01,A,饮料,碳酸饮料
52730,3.0,可口可乐（500ml）,2017/6/5 21:47,A,饮料,碳酸饮料
52735,3.0,可口可乐（500ml）,2017/6/8 13:33,A,饮料,碳酸饮料
52736,3.0,可口可乐（500ml）,2017/6/8 15:15,A,饮料,碳酸饮料
52740,3.0,可口可乐（500ml）,2017/6/12 13:29,A,饮料,碳酸饮料
52743,4.0,可口可乐（500ml）,2017/6/13 21:49,A,饮料,碳酸饮料
52745,4.0,可口可乐（500ml）,2017/6/14 18:51,A,饮料,碳酸饮料
52752,3.0,可口可乐（500ml）,2017/6/19 10:14,A,饮料,碳酸饮料
52753,4.0,可口可乐（500ml）,2017/6/19 18:29,A,饮料,碳酸饮料
52754,3.0,可口可乐（500ml）,2017/6/20 07:48,A,饮料,碳酸饮料
52757,3.0,可口可乐（500ml）,2017/6/22 12:10,A,饮料,碳酸饮料
52759,3.0,可口可乐（500ml）,2017/6/23 16:20,A,饮料,碳酸饮料
52767,3.0,可口可乐（500ml）,2017/6/26 21:32,A,饮料,碳酸饮料
52769,3.0,可口可乐（500ml）,2017/6/28 21:06,A,饮料,碳酸饮料
52771,3.0,可口可乐（500ml）,2017/6/30 05:18,A,饮料,碳酸饮料
52772,3.5,可口可乐（500ml）,2017/6/30 14:49,A,饮料,碳酸饮料
52773,3.0,可口可乐（500ml）,2017/7/3 09:50,A,饮料,碳酸饮料
52774,3.0,可口可乐（500ml）,2017/7/7 08:50,A,饮料,碳酸饮料
52778,3.0,可口可乐（500ml）,2017/7/23 19:55,A,饮料,碳酸饮料
52782,3.0,可口可乐（500ml）,2017/7/24 16:58,A,饮料,碳酸饮料
52787,3.0,可口可乐（500ml）,2017/7/27 10:45,A,饮料,碳酸饮料
52789,3.0,可口可乐（500ml）,2017/7/27 16:15,A,饮料,碳酸饮料
52790,3.0,可口可乐（500ml）,2017/7/27 17:54,A,饮料,碳酸饮料
52802,3.0,可口可乐（500ml）,2017/8/14 12:16,A,饮料,碳酸饮料
52813,3.0,可口可乐（500ml）,2017/8/20 14:27,A,饮料,碳酸饮料
52846,3.0,可口可乐（500ml）,2017/9/3 16:25,A,饮料,碳酸饮料
52858,3.0,可口可乐（500ml）,2017/9/10 23:46,A,饮料,碳酸饮料
52859,3.0,可口可乐（500ml）,2017/9/11 03:18,A,饮料,碳酸饮料
52862,3.0,可口可乐（500ml）,2017/9/11 13:51,A,饮料,碳酸饮料
52867,3.0,可口可乐（500ml）,2017/9/12 01:38,A,饮料,碳酸饮料
52870,3.0,可口可乐（500ml）,2017/9/12 15:47,A,饮料,碳酸饮料
52880,3.0,可口可乐（500ml）,2017/9/15 17:09,A,饮料,碳酸饮料
52886,3.0,可口可乐（500ml）,2017/9/17 12:58,A,饮料,碳酸饮料
52890,3.0,可口可乐（500ml）,2017/9/17 17:41,A,饮料,碳酸饮料
52901,3.0,可口可乐（500ml）,2017/9/21 21:05,A,饮料,碳酸饮料
52902,3.0,可口可乐（500ml）,2017/9/22 12:36,A,饮料,碳酸饮料
52904,3.0,可口可乐（500ml）,2017/9/22 15:53,A,饮料,碳酸饮料
52909,3.0,可口可乐（500ml）,2017/9/24 18:10,A,饮料,碳酸饮料
52911,3.0,可口可乐（500ml）,2017/9/25 12:46,A,饮料,碳酸饮料
52912,3.0,可口可乐（500ml）,2017/9/25 12:48,A,饮料,碳酸饮料
52913,3.0,可口可乐（500ml）,2017/9/27 12:12,A,饮料,碳酸饮料
52914,3.0,可口可乐（500ml）,2017/9/27 16:36,A,饮料,碳酸饮料
52920,3.0,可口可乐（500ml）,2017/9/29 14:24,A,饮料,碳酸饮料
52921,3.0,可口可乐（500ml）,2017/9/29 20:16,A,饮料,碳酸饮料
52924,3.0,可口可乐（500ml）,2017/10/1 07:39,A,饮料,碳酸饮料
52925,3.0,可口可乐（500ml）,2017/10/1 12:07,A,饮料,碳酸饮料
52937,3.0,可口可乐（500ml）,2017/10/14 23:22,A,饮料,碳酸饮料
52939,3.0,可口可乐（500ml）,2017/10/15 19:24,A,饮料,碳酸饮料
52940,3.0,可口可乐（500ml）,2017/10/16 10:16,A,饮料,碳酸饮料
52941,4.0,可口可乐（500ml）,2017/10/16 22:48,A,饮料,碳酸饮料
52945,3.0,可口可乐（500ml）,2017/10/18 17:56,A,饮料,碳酸饮料
52958,3.0,可口可乐（500ml）,2017/10/27 20:39,A,饮料,碳酸饮料
52961,3.0,可口可乐（500ml）,2017/10/28 16:32,A,饮料,碳酸饮料
52971,3.0,可口可乐（500ml）,2017/11/1 20:28,A,饮料,碳酸饮料
52980,3.0,可口可乐（500ml）,2017/11/4 09:44,A,饮料,碳酸饮料
52982,3.0,可口可乐（500ml）,2017/11/4 15:04,A,饮料,碳酸饮料
52986,3.0,可口可乐（500ml）,2017/11/4 16:55,A,饮料,碳酸饮料
52999,3.0,可口可乐（500ml）,2017/11/6 07:54,A,饮料,碳酸饮料
53013,3.0,可口可乐（500ml）,2017/11/7 17:49,A,饮料,碳酸饮料
53037,3.0,可口可乐（500ml）,2017/11/12 09:12,A,饮料,碳酸饮料
53040,3.0,可口可乐（500ml）,2017/11/12 17:09,A,饮料,碳酸饮料
53043,3.0,可口可乐（500ml）,2017/11/13 10:46,A,饮料,碳酸饮料
53045,3.0,可口可乐（500ml）,2017/11/13 12:11,A,饮料,碳酸饮料
53046,3.0,可口可乐（500ml）,2017/11/13 14:57,A,饮料,碳酸饮料
53048,3.0,可口可乐（500ml）,2017/11/13 18:57,A,饮料,碳酸饮料
53058,3.0,可口可乐（500ml）,2017/11/15 11:39,A,饮料,碳酸饮料
53061,3.0,可口可乐（500ml）,2017/11/15 15:36,A,饮料,碳酸饮料
53065,3.0,可口可乐（500ml）,2017/11/15 19:14,A,饮料,碳酸饮料
53070,3.0,可口可乐（500ml）,2017/11/16 11:01,A,饮料,碳酸饮料
53082,3.0,可口可乐（500ml）,2017/11/19 09:06,A,饮料,碳酸饮料
53084,3.0,可口可乐（500ml）,2017/11/19 14:51,A,饮料,碳酸饮料
53091,3.0,可口可乐（500ml）,2017/11/20 18:04,A,饮料,碳酸饮料
53095,3.0,可口可乐（500ml）,2017/11/28 15:30,A,饮料,碳酸饮料
53112,3.0,可口可乐（500ml）,2017/12/4 19:53,A,饮料,碳酸饮料
53116,3.0,可口可乐（500ml）,2017/12/5 20:07,A,饮料,碳酸饮料
53136,3.0,可口可乐（500ml）,2017/12/12 02:29,A,饮料,碳酸饮料
53139,3.0,可口可乐（500ml）,2017/12/12 17:07,A,饮料,碳酸饮料
53140,3.0,可口可乐（500ml）,2017/12/12 17:25,A,饮料,碳酸饮料
53146,3.0,可口可乐（500ml）,2017/12/14 04:02,A,饮料,碳酸饮料
53147,3.0,可口可乐（500ml）,2017/12/14 04:31,A,饮料,碳酸饮料
53149,3.0,可口可乐（500ml）,2017/12/14 10:31,A,饮料,碳酸饮料
53152,3.0,可口可乐（500ml）,2017/12/14 20:19,A,饮料,碳酸饮料
53154,3.0,可口可乐（500ml）,2017/12/14 22:51,A,饮料,碳酸饮料
53158,3.0,可口可乐（500ml）,2017/12/16 11:11,A,饮料,碳酸饮料
53185,3.0,可口可乐（500ml）,2017/12/21 08:17,A,饮料,碳酸饮料
53196,3.0,可口可乐（500ml）,2017/12/23 14:39,A,饮料,碳酸饮料
53199,3.0,可口可乐（500ml）,2017/12/23 14:49,A,饮料,碳酸饮料
53203,3.0,可口可乐（500ml）,2017/12/24 19:46,A,饮料,碳酸饮料
53235,3.0,可口可乐（500ml）,2017/12/28 20:08,A,饮料,碳酸饮料
53240,4.5,燕塘红枣牛奶,2017/1/9 07:39,A,饮料,乳制品
53244,4.5,燕塘红枣牛奶,2017/4/30 12:38,A,饮料,乳制品
